start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,0.0,"Hoi [NAME], leuk dat je er weer bent. Ik heb je tip opgevolgd en heb speciaal voor jou een footo gemaakt. Druk maar op de knop om de footo te zien.",Robot,,,,0.0,,,,,,,,
0,32504.0,"Na een paar seconden verschijnt er een knop waar je op moet drukken, en dan gaan we weer beginnen met ons spel.",Robot,,,,0.0,,,,,,,,
32504,32506.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
32506,48217.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
48217,52349.0,Op plek 1 staat een man met een bril en grijs haar.,Human,2.0,0.3095646541872094,SUCCESS_LOW,1.0,1.0,1.0,2.0,,inner,,answer-description,
52349,62997.0,die man met grijs haar?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
62997,63007.0,"Ja, de man met grijs haar.",Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
63007,63009.0,"die staat bij mij ergens anders, namelijk op plek 3. Lekker bezig.",Robot,,,,1.0,1.0,1.0,2.0,2.0,inner,correct,ack-done; encourage,
63009,70486.0,En de figuur op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
70486,85934.0,,,,,,1.0,,,,,,,,check1?choice=3
85934,87358.0,Op plek 2 staat een mevrouw met haar haar strak naar achter.,Human,24.0,0.0209120874892331,MATCH_MULTIPLE,1.0,2.0,2.0,24.0,,outer,,answer-description,
87358,97171.0,die mevrouw met staart?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
97171,97184.0,"Ja, ik kan de staart niet zien, maar volgens mij heeft ze er een staart in.",Human,24.0,1.0,SUCCESS_HIGH,1.0,2.0,2.0,24.0,,outer,,clar-confirm,
97184,97184.0,"die staat bij mij ergens anders, namelijk op plek 5. Jaaa, geweldig.",Robot,,,,1.0,2.0,2.0,24.0,24.0,outer,correct,ack-done; encourage,
97184,102066.0,"Oke, en plek 3?",Robot,,,,1.0,3.0,3.0,,,,,,
102066,118362.0,,,,,,1.0,,,,,,,,check2?choice=5
118362,119934.0,Op plek 3 staat een jongeman met donker haar.,Human,25.0,0.3040461071847664,SUCCESS_LOW,1.0,3.0,3.0,25.0,,outer,,answer-description,
119934,129045.0,die man met donker haar?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
129045,129055.0,"Ja, de man met donker haar.",Human,,,,1.0,3.0,3.0,,,,,clar-confirm,
129055,129055.0,"Oh, die staat bij mij op plek 4.",Robot,,,,1.0,3.0,3.0,25.0,25.0,outer,correct,ack-done,
129055,134845.0,En op plek 4?,Robot,,,,1.0,4.0,4.0,,,,,,
134845,142059.0,,,,,,1.0,,,,,,,,check3?choice=4
142059,143493.0,Op plek 4 staat een mevrouw met blond haar.,Human,1.0,0.2726999451033716,SUCCESS_LOW,1.0,4.0,4.0,1.0,,inner,,answer-description,
143493,155361.0,die mevrouw met oorbellen?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
155361,155372.0,"Ja, de mevrouw met de oorbellen.",Human,,,,1.0,4.0,4.0,,,,,clar-confirm,
155372,155374.0,"Oh, die staat bij mij op plek 1.",Robot,,,,1.0,4.0,4.0,1.0,1.0,inner,correct,ack-done,
155374,159871.0,En op plek 5?,Robot,,,,1.0,5.0,5.0,,,,,,
159871,170173.0,,,,,,1.0,,,,,,,,check4?choice=1
170173,171810.0,Op plek vijf staat de kale man met een baardje.,Human,3.0,0.6579122349256799,SUCCESS_HIGH,1.0,5.0,5.0,3.0,,inner,,answer-description,
171810,171812.0,"Oh, die staat bij mij op plek 2.",Robot,,,,1.0,5.0,5.0,3.0,3.0,inner,correct,ack-done,
171812,175325.0,"We hebben ze allemaal gehad. Druk maar op de knop Ga Door. Voordat we doorgaan naar de volgende ronde, wil ik je vragen om eerst een paar vragen te beantwoorden. Ik ga stil zijn  terwijl jij de vragen beantwoord. Tik op het   scherm   op de knop, om door te gaan naar de vragen. Na de vragen gaan we weer door met het spel.",Robot,,,,1.0,,,,,,,,
175325,300345.0,,,,,,1.0,,,,,,,,check5?choice=2
300345,300345.0,Laten we verder gaan!,Robot,,,,2.0,,,,,,,,
300345,315379.0,Wie staat er bij jou op plek 1?,Robot,,,,2.0,6.0,1.0,,,,,,
315379,316875.0,Op plek 1 staat een meneer met grijs haar en een bril.,Human,2.0,0.2623455600511866,SUCCESS_LOW,2.0,6.0,1.0,2.0,,inner,,answer-description,
316875,328569.0,die oude man?,Robot,,,,2.0,6.0,1.0,,,,,req-clar,
328569,328578.0,"Ja, het is een oude man.",Human,,,,2.0,6.0,1.0,,,,,clar-confirm,
328578,328579.0,"Oh, die staat bij mij op plek 2.",Robot,,,,2.0,6.0,1.0,2.0,2.0,inner,correct,ack-done,
328579,333122.0,En die op plek 2?,Robot,,,,2.0,7.0,2.0,,,,,,
333122,345500.0,,,,,,2.0,,,,,,,,check1?choice=2
345500,347161.0,Op plek 2 staat een meneer die kaal is en een baardje heeft.,Human,3.0,0.287026439947676,SUCCESS_LOW,2.0,7.0,2.0,3.0,,inner,,answer-description,
347161,356298.0,die kale man?,Robot,,,,2.0,7.0,2.0,,,,,req-clar,
356298,356388.0,"Ja, de kale man.",Human,,,,2.0,7.0,2.0,,,,,clar-confirm,
356388,356388.0,Bij mij staat die op plek 1.,Robot,,,,2.0,7.0,2.0,3.0,3.0,inner,correct,ack-done,
356388,360023.0,En de figuur op plek 3?,Robot,,,,2.0,8.0,3.0,,,,,,
360023,375423.0,,,,,,2.0,,,,,,,,check2?choice=1
375423,376958.0,Op plek 3 staat een Aziatisch ogende man met bril en donker haar.,Human,28.0,0.2034656524148527,SUCCESS_LOW,2.0,8.0,3.0,28.0,,outer,,answer-description,
376958,386269.0,die meneer met donker haar?,Robot,,,,2.0,8.0,3.0,,,,,req-clar,
386269,386280.0,"Ja, de meneer met donker haar.",Human,,,,2.0,8.0,3.0,,,,,clar-confirm,
386280,386282.0,"die staat bij mij ergens anders, namelijk op plek 4.",Robot,,,,2.0,8.0,3.0,28.0,28.0,outer,correct,ack-done,
