start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,41418.0,"Hoi [NAME], leuk dat je er weer bent. Weet je nog dat je mij de vorige keer vertelde over je lievelings vakantiebestemming? Het grappige is, mijn vrienden zijn daar ook geweest en hebben daar ook een footo gemaakt. Weet je nog hoe het spelletje werkt? Als je op de knop op het scherm drukt, dan zie je mijn vrienden. We vertellen elkaar in elke ronde wie er op welke plek staat. Zullen we beginnen met de eerste ronde?",Robot,,,,0.0,,,,,,,,
41418,41429.0,Ja.,Human,,,,0.0,,,,,,,,
41429,48185.0,"Leuk, ik heb er weer zin in. Druk maar op de knop om naar de eerste ronde te gaan.",Robot,,,,0.0,,,,,,,,
48185,48186.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
48186,63536.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
63536,66221.0,Een mevrouw met donker haar en een bril.,Human,2.0,0.1646343561162207,SUCCESS_LOW,1.0,1.0,1.0,31.0,,outer,,answer-description,
66221,68115.0,Bedankt voor het kijken!,Human,,,,1.0,1.0,1.0,,,,,answer,
68115,74705.0,die man met grijs haar?,Robot,,,,1.0,1.0,1.0,,,,,,
74705,74715.0,Nee.,Human,,,,1.0,1.0,1.0,,,,,clar-negative,
74715,74717.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,1.0,1.0,,,,,ack,
74717,88214.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
88214,93126.0,Een mevrouw met kort donker haar en een bril.,Human,31.0,0.0613089269206042,MATCH_MULTIPLE,1.0,1.0,1.0,31.0,,outer,,answer-description,
93126,99355.0,die mevrouw met donker haar?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
99355,99366.0,Ja.,Human,31.0,1.0,SUCCESS_HIGH,1.0,1.0,1.0,31.0,,outer,,clar-confirm,
99366,99367.0,Bij mij staat die op plek 5.,Robot,,,,1.0,1.0,1.0,31.0,31.0,outer,correct,ack-done,
99367,101858.0,En op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
101858,102865.0,Oké.,Human,,,,1.0,2.0,2.0,,,,,answer,
102865,112583.0,,,,,,1.0,,,,,,,,check1?choice=5
112583,114254.0,Een oude man met een bril.,Human,2.0,0.6092777439104359,SUCCESS_HIGH,1.0,2.0,2.0,2.0,,inner,,answer-description,
114254,114255.0,Bij mij staat die op plek 3.,Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
114255,115052.0,"Oke, en plek 3?",Robot,,,,1.0,3.0,3.0,,,,,,
115052,117488.0,Ja.,Human,,,,1.0,3.0,3.0,,,,,clar-confirm,
117488,119246.0,Oké.,Human,,,,1.0,3.0,3.0,,,,,answer,
119246,129072.0,,,,,,1.0,,,,,,,,check2?choice=3
129072,130945.0,Een mevrouw met oorbellen.,Human,1.0,0.5584397745800875,SUCCESS_LOW,1.0,3.0,3.0,1.0,,inner,,answer-description,
130945,131547.0,die vrouw met oorbellen?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
131547,134088.0,Blauw.,Human,,,,1.0,3.0,3.0,,,,,answer,
134088,136546.0,Tot de volgende!,Human,,,,1.0,3.0,3.0,,,,,answer,
136546,136558.0,Ja.,Human,,,,1.0,3.0,3.0,,,,,clar-confirm,
136558,136559.0,"die staat bij mij ergens anders, namelijk op plek 1.",Robot,,,,1.0,3.0,3.0,1.0,1.0,inner,correct,ack-done,
136559,141357.0,"Oke, we gaan door met plek 4.",Robot,,,,1.0,4.0,4.0,,,,,,
141357,153304.0,,,,,,1.0,,,,,,,,check3?choice=1
153304,158158.0,Een man met donker haar.,Human,30.0,0.0779979155641806,MATCH_MULTIPLE,1.0,4.0,4.0,30.0,,outer,,answer-description,
158158,163786.0,die meneer met kort haar?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
163786,166446.0,Oké.,Human,0.0,1.0,NO_MATCH,1.0,4.0,4.0,30.0,,outer,,clar-repair,
166446,166457.0,Ja.,Human,30.0,1.0,SUCCESS_HIGH,1.0,4.0,4.0,30.0,,outer,,answer-description,
166457,166458.0,"Oh ja, die staat bij mij ook op plek 4.",Robot,,,,1.0,4.0,4.0,30.0,30.0,outer,correct,ack-done,
166458,178997.0,"Oké, en die op plek 5?",Robot,,,,1.0,5.0,5.0,,,,,,
178997,180492.0,Een koude man met een baard.,Human,3.0,0.8272416188747661,SUCCESS_HIGH,1.0,5.0,5.0,3.0,,inner,,answer-description,
180492,180493.0,Bij mij staat die op plek 2.,Robot,,,,1.0,5.0,5.0,3.0,3.0,inner,correct,ack-done,
180493,184161.0,"We hebben ze allemaal gehad. Druk maar op de knop Ga Door. Voordat we doorgaan naar de volgende ronde, wil ik je vragen om eerst een paar vragen te beantwoorden. Ik ga stil zijn  terwijl jij de vragen beantwoord. Tik op het   scherm   op de knop, om door te gaan naar de vragen. Na de vragen gaan we weer door met het spel.",Robot,,,,1.0,,,,,,,,
184161,185798.0,,,,,,1.0,,,,,,,,check4?choice=4
185798,239559.0,,,,,,1.0,,,,,,,,check5?choice=2
239559,278169.0,Tot de volgende!,Human,,,,1.0,,,,,,,,
278169,291065.0,Tot de volgende!,Human,,,,1.0,,,,,,,,
291065,299453.0,Fijne avond.,Human,,,,1.0,,,,,,,,
299453,302014.0,Ja.,Human,,,,1.0,,,,,,,,
302014,309463.0,Ja.,Human,,,,1.0,,,,,,,,
309463,311868.0,Heel erg bedankt.,Human,,,,1.0,,,,,,,,
311868,315594.0,Stevie?,Human,,,,1.0,,,,,,,,
315594,315595.0,Laten we verder gaan!,Robot,,,,2.0,,,,,,,,
315595,316973.0,Wie staat er bij jou op plek 1?,Robot,,,,2.0,6.0,1.0,,,,,,
316973,331531.0,"Ja, dat is een idee.",Human,,,,2.0,6.0,1.0,,,,,clar-confirm,
331531,333372.0,Een man met grijs haar en een bril.,Human,2.0,0.3923877636934899,SUCCESS_LOW,2.0,6.0,1.0,2.0,,inner,,answer-description,
333372,334073.0,die man met grijs haar?,Robot,,,,2.0,6.0,1.0,,,,,req-clar,
334073,339291.0,Ja.,Human,,,,2.0,6.0,1.0,,,,,clar-confirm,
339291,339300.0,Ja.,Human,,,,2.0,6.0,1.0,,,,,clar-confirm,
339300,339301.0,"Even kijken, nee, bij mij staat die op plek 2. Je doet het goed.",Robot,,,,2.0,6.0,1.0,2.0,2.0,inner,correct,ack-done; encourage,
339301,344413.0,"Oke, en plek 2?",Robot,,,,2.0,7.0,2.0,,,,,,
344413,356500.0,,,,,,2.0,,,,,,,,check1?choice=2
356500,358057.0,Een kuile man met een baard.,Human,3.0,0.375803336624842,SUCCESS_LOW,2.0,7.0,2.0,3.0,,inner,,answer-description,
358057,362437.0,die kale meneer?,Robot,,,,2.0,7.0,2.0,,,,,req-clar,
362437,362464.0,Tot de volgende!,Human,,,,2.0,7.0,2.0,,,,,answer,
362464,364894.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,2.0,7.0,2.0,,,,,req-clar,
364894,369401.0,Ja.,Human,,,,2.0,7.0,2.0,,,,,clar-confirm,
369401,369414.0,Ja.,Human,,,,2.0,7.0,2.0,,,,,clar-confirm,
369414,369415.0,"Even kijken, nee, bij mij staat die op plek 1.",Robot,,,,2.0,7.0,2.0,3.0,3.0,inner,correct,ack-done,
369415,374523.0,En die op plek 3?,Robot,,,,2.0,8.0,3.0,,,,,,
374523,383941.0,,,,,,2.0,,,,,,,,check2?choice=1
383941,386504.0,En kind met bruin haar.,Human,39.0,0.0,MATCH_MULTIPLE,2.0,8.0,3.0,39.0,,outer,,answer-description,
