start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,4885.0,"Hoi [NAME], leuk dat je er weer bent. Weet je nog dat je mij de vorige keer vertelde over je lievelings vakantiebestemming? Het grappige is, mijn vrienden zijn daar ook geweest en hebben daar ook een footo gemaakt. Weet je nog hoe het spelletje werkt? Als je op de knop op het scherm drukt, dan zie je mijn vrienden. We vertellen elkaar in elke ronde wie er op welke plek staat. Zullen we beginnen met de eerste ronde?",Robot,,,,0.0,,,,,,,,
4885,42671.0,En dan ben je er weer.,Human,,,,0.0,,,,,,,,
42671,42681.0,"Ja, laten we dat doen.",Human,,,,0.0,,,,,,,,
42681,47996.0,"Leuk, ik heb er weer zin in. Druk maar op de knop om naar de eerste ronde te gaan.",Robot,,,,0.0,,,,,,,,
47996,57454.0,Ik weet het.,Human,,,,0.0,,,,,,,,
57454,57477.0,Bedankt voor het kijken.,Human,,,,0.0,,,,,,,,
57477,57478.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
57478,70957.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
70957,75263.0,De vrouw met donker haar en een bril.,Human,31.0,0.1531012587322077,SUCCESS_LOW,1.0,1.0,1.0,31.0,,outer,,answer-description,
75263,76974.0,die mevrouw met bob?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
76974,81551.0,Dat was het.,Human,,,,1.0,1.0,1.0,,,,,answer,
81551,81562.0,Ja.,Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
81562,81563.0,"Even kijken, nee, bij mij staat die mevrouw met bob op plek 5.",Robot,,,,1.0,1.0,1.0,31.0,31.0,outer,correct,ack-done,
81563,84141.0,"Oke, en plek 2?",Robot,,,,1.0,2.0,2.0,,,,,,
84141,87724.0,Tot ziens.,Human,,,,1.0,2.0,2.0,,,,,answer,
87724,97965.0,,,,,,1.0,,,,,,,,check1?choice=5
97965,99784.0,De oude man met een bril.,Human,2.0,1.0,SUCCESS_HIGH,1.0,2.0,2.0,2.0,,inner,,answer-description,
99784,99785.0,Bij mij staat die man met bril op plek 3.,Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
99785,100629.0,"Oké, en die op plek 3?",Robot,,,,1.0,3.0,3.0,,,,,,
100629,107474.0,Ongelooflijk.,Human,,,,1.0,3.0,3.0,,,,,answer,
107474,114966.0,,,,,,1.0,,,,,,,,check2?choice=3
114966,116763.0,De blonde vrouw.,Human,1.0,1.0,SUCCESS_HIGH,1.0,3.0,3.0,1.0,,inner,,answer-description,
116763,116764.0,"Even kijken, nee, bij mij staat die blond op plek 1. Goed bezig.",Robot,,,,1.0,3.0,3.0,1.0,1.0,inner,correct,ack-done; encourage,
116764,123771.0,"Oke, we gaan door met plek 4.",Robot,,,,1.0,4.0,4.0,,,,,,
123771,134211.0,,,,,,1.0,,,,,,,,check3?choice=1
134211,136817.0,Bedankt voor het kijken!,Human,0.0,1.0,NO_MATCH,1.0,4.0,4.0,30.0,,outer,,answer-description,
136817,143168.0,"Ja, dat snap ik.",Human,0.0,1.0,NO_MATCH,1.0,4.0,4.0,30.0,,outer,,answer-description,
143168,143328.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,1.0,4.0,4.0,,,,,req-repeat,
143328,149002.0,Een man met net haar?,Human,3.0,0.0152519249380669,MATCH_MULTIPLE,1.0,4.0,4.0,30.0,,outer,,clar-repeat,
149002,156676.0,die kale man?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
156676,156687.0,Nee.,Human,0.0,1.0,NEG_RESPONSE,1.0,4.0,4.0,30.0,,outer,,clar-negative,
156687,168724.0,"Oke, kun je het op een andere manier omschrijven?",Robot,,,,1.0,4.0,4.0,,,,,req-clar,
168724,170270.0,"Ja, een man met bruin haar.",Human,30.0,0.2173354676951826,SUCCESS_LOW,1.0,4.0,4.0,30.0,,outer,,clar-confirm,
170270,176598.0,die man met netjes haar?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
176598,176719.0,"Ja, die.",Human,,,,1.0,4.0,4.0,,,,,clar-confirm,
176719,176720.0,"Oh ja, die man met netjes haar staat bij mij op dezelfde plek.",Robot,,,,1.0,4.0,4.0,30.0,30.0,outer,correct,ack-done,
176720,179244.0,En die op plek 5?,Robot,,,,1.0,5.0,5.0,,,,,,
179244,182620.0,8 cent.,Human,,,,1.0,5.0,5.0,,,,,answer,
182620,190141.0,,,,,,1.0,,,,,,,,check4?choice=4
190141,191925.0,De kale man.,Human,3.0,0.7590951121044779,SUCCESS_HIGH,1.0,5.0,5.0,3.0,,inner,,answer-description,
191925,191926.0,"die de man staat bij mij ergens anders, namelijk op plek 2. Goed bezig.",Robot,,,,1.0,5.0,5.0,3.0,3.0,inner,correct,ack-done; encourage,
191926,192725.0,"We hebben ze allemaal gehad. Druk maar op de knop Ga Door. Voordat we doorgaan naar de volgende ronde, wil ik je vragen om eerst een paar vragen te beantwoorden. Ik ga stil zijn  terwijl jij de vragen beantwoord. Tik op het   scherm   op de knop, om door te gaan naar de vragen. Na de vragen gaan we weer door met het spel.",Robot,,,,1.0,,,,,,,,
192725,199215.0,"Ja, ik snap het.",Human,,,,1.0,,,,,,,,
199215,235715.0,,,,,,1.0,,,,,,,,check5?choice=2
235715,238375.0,Kijk eens.,Human,,,,1.0,,,,,,,,
238375,246950.0,Heel erg bedankt.,Human,,,,1.0,,,,,,,,
246950,268009.0,Let's see.,Human,,,,1.0,,,,,,,,
268009,275596.0,Oh.,Human,,,,1.0,,,,,,,,
275596,278312.0,Heel erg bedankt.,Human,,,,1.0,,,,,,,,
278312,280947.0,Oké.,Human,,,,1.0,,,,,,,,
280947,292955.0,Lekker niet?,Human,,,,1.0,,,,,,,,
292955,304530.0,"Ja, ik weet het.",Human,,,,1.0,,,,,,,,
304530,307194.0,Wat een bezer!,Human,,,,1.0,,,,,,,,
307194,313330.0,Oké.,Human,,,,1.0,,,,,,,,
313330,315993.0,Tot de volgende!,Human,,,,1.0,,,,,,,,
315993,318661.0,Oké.,Human,,,,1.0,,,,,,,,
318661,323998.0,Tot ziens.,Human,,,,1.0,,,,,,,,
323998,326668.0,Nee.,Human,,,,1.0,,,,,,,,
326668,329292.0,Oké.,Human,,,,1.0,,,,,,,,
329292,332066.0,Tot de volgende keer!,Human,,,,1.0,,,,,,,,
332066,346637.0,Daar staat een vrouw met een broek.,Human,,,,1.0,,,,,,,,
346637,360434.0,Bedankt voor het kijken.,Human,,,,1.0,,,,,,,,
360434,365432.0,Vrachtgeruimte.,Human,,,,1.0,,,,,,,,
365432,365433.0,Laten we verder gaan!,Robot,,,,2.0,,,,,,,,
365433,365576.0,Wie staat er bij jou op plek 1?,Robot,,,,2.0,6.0,1.0,,,,,,
365576,368322.0,Snap je?,Human,,,,2.0,6.0,1.0,,,,,answer,
368322,377287.0,"Ja, oké.",Human,,,,2.0,6.0,1.0,,,,,clar-confirm,
377287,378976.0,De grijze man.,Human,2.0,0.6703579362584617,SUCCESS_HIGH,2.0,6.0,1.0,2.0,,inner,,answer-description,
378976,378977.0,"Oh, die meneer met grijs haar staat bij mij op plek 2.",Robot,,,,2.0,6.0,1.0,2.0,2.0,inner,correct,ack-done,
378977,380198.0,En de figuur op plek 2?,Robot,,,,2.0,7.0,2.0,,,,,,
380198,383982.0,De mannen.,Human,,,,2.0,7.0,2.0,,,,,answer,
383982,390866.0,,,,,,2.0,,,,,,,,check1?choice=2
390866,395560.0,Hoe?,Human,0.0,1.0,NO_MATCH,2.0,7.0,2.0,3.0,,inner,,answer-description,
395560,396018.0,De kale man.,Human,3.0,1.0,SUCCESS_HIGH,2.0,7.0,2.0,3.0,,inner,,answer-description,
396018,396019.0,Bij mij staat die de man op plek 1.,Robot,,,,2.0,7.0,2.0,3.0,3.0,inner,correct,ack-done,
396019,398220.0,"Oké, en die op plek 3?",Robot,,,,2.0,8.0,3.0,,,,,,
398220,400269.0,Oké.,Human,,,,2.0,8.0,3.0,,,,,answer,
400269,409166.0,,,,,,2.0,,,,,,,,check2?choice=1
409166,414753.0,Een kind.,Human,0.0,1.0,NO_MATCH,2.0,8.0,3.0,39.0,,outer,,answer-description,
414753,418135.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,2.0,8.0,3.0,,,,,req-repeat,
418135,425497.0,Oké.,Human,0.0,1.0,NO_MATCH,2.0,8.0,3.0,39.0,,outer,,clar-repeat,
425497,426993.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,2.0,8.0,3.0,,,,,req-repeat,
426993,431379.0,"Ja, het kent.",Human,0.0,1.0,NO_MATCH,2.0,8.0,3.0,39.0,,outer,,clar-repeat,
431379,443890.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,2.0,8.0,3.0,,,,,req-repeat,
443890,449111.0,Het kind.,Human,0.0,1.0,NO_MATCH,2.0,8.0,3.0,39.0,,outer,,clar-repeat,
449111,449474.0,Leuk!,Human,39.0,1.0,SUCCESS_HIGH,2.0,8.0,3.0,39.0,,outer,,answer-description,
449474,449475.0,"dat jonge meisje staat bij mij ergens anders, namelijk op plek 4.",Robot,,,,2.0,8.0,3.0,39.0,39.0,outer,correct,ack-done,
