start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,0.0,"Hoi [NAME], leuk dat je er weer bent. Ik heb je tip opgevolgd en heb speciaal voor jou een footo gemaakt. Druk maar op de knop om de footo te zien.",Robot,,,,0.0,,,,,,,,
0,25359.0,"Na een paar seconden verschijnt er een knop waar je op moet drukken, en dan gaan we weer beginnen met ons spel.",Robot,,,,0.0,,,,,,,,
25359,25360.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
25360,37978.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
37978,42480.0,Een man met grijs haar.,Human,2.0,0.2232151346572668,SUCCESS_LOW,1.0,1.0,1.0,2.0,,inner,,answer-description,
42480,60542.0,die oude meneer?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
60542,60555.0,Ja.,Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
60555,60556.0,"Oh, die staat bij mij op plek 3.",Robot,,,,1.0,1.0,1.0,2.0,2.0,inner,correct,ack-done,
60556,65760.0,"Oké, en die op plek 2?",Robot,,,,1.0,2.0,2.0,,,,,,
65760,75827.0,,,,,,1.0,,,,,,,,check1?choice=3
75827,77524.0,Een mevrouw met Kort.,Human,1.0,0.3117346328852256,SUCCESS_LOW,1.0,2.0,2.0,24.0,,outer,,answer-description,
77524,84896.0,die mevrouw met oorbellen?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
84896,84905.0,Nee.,Human,,,,1.0,2.0,2.0,,,,,clar-negative,
84905,84906.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,2.0,2.0,,,,,ack,
84906,98223.0,Wie staat er bij jou op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
98223,99888.0,Met kort haar.,Human,25.0,0.6045115108962767,SUCCESS_HIGH,1.0,2.0,2.0,24.0,,outer,,answer-description,
99888,99888.0,Bij mij staat die op plek 4.,Robot,,,,1.0,2.0,2.0,24.0,25.0,outer,incorrect,ack-done,
99888,104214.0,"Oké, en die op plek 3?",Robot,,,,1.0,3.0,3.0,,,,,,
104214,113013.0,,,,,,1.0,,,,,,,,check2?choice=4
113013,114536.0,Een jongen met bruin haar.,Human,25.0,0.1985879882942716,MATCH_PREVIOUS,1.0,3.0,3.0,25.0,,outer,,answer-description,
114536,128019.0,"Wacht even, volgens mij hebben we deze al gehad. Wil je het  nog  een keer omschrijven?",Robot,,,,1.0,3.0,3.0,,,,,req-clar,
128019,132462.0,Een meneer met bruin haar.,Human,3.0,0.3873983807106559,MATCH_MULTIPLE,1.0,3.0,3.0,25.0,,outer,,clar-repair,
132462,138566.0,die kale man?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
138566,138671.0,Nee.,Human,0.0,1.0,NEG_RESPONSE,1.0,3.0,3.0,25.0,,outer,,clar-negative,
138671,151471.0,"Oke, kun je het op een andere manier omschrijven?",Robot,,,,1.0,3.0,3.0,,,,,req-clar,
151471,153122.0,Een meneer met bruin kort haar.,Human,1.0,0.5890547340863898,SUCCESS_LOW,1.0,3.0,3.0,25.0,,outer,,clar-repair,
153122,160187.0,die vrouw met oorbellen?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
160187,160195.0,Nee!,Human,,,,1.0,3.0,3.0,,,,,clar-negative,
160195,160197.0,"Sorry, ik denk dat ik deze niet kan vinden. Laten we deze plek overslaan en doorgaan naar de volgende. Vul op de  theblet maar in, niet gevonden.",Robot,,,,1.0,3.0,3.0,25.0,1.0,outer,incorrect,nack,
160197,167440.0,"Oke, we gaan door met plek 4.",Robot,,,,1.0,4.0,4.0,,,,,,
167440,188026.0,,,,,,1.0,,,,,,,,check3?choice=0
188026,189799.0,Een mevrouw met oorbellen.,Human,1.0,0.4549710171865922,SUCCESS_LOW,1.0,4.0,4.0,1.0,,inner,,answer-description,
189799,197757.0,die mevrouw met bob?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
197757,197768.0,Ja.,Human,,,,1.0,4.0,4.0,,,,,clar-confirm,
197768,197769.0,"die staat bij mij ergens anders, namelijk op plek 1.",Robot,,,,1.0,4.0,4.0,1.0,1.0,inner,correct,ack-done,
197769,202965.0,"Oke, en plek 5?",Robot,,,,1.0,5.0,5.0,,,,,,
202965,211369.0,,,,,,1.0,,,,,,,,check4?choice=1
