start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,773.0,"Hoi [NAME], leuk dat je er weer bent. Weet je nog dat je mij de vorige keer vertelde over je lievelings vakantiebestemming? Het grappige is, mijn vrienden zijn daar ook geweest en hebben daar ook een footo gemaakt. Weet je nog hoe het spelletje werkt? Als je op de knop op het scherm drukt, dan zie je mijn vrienden. We vertellen elkaar in elke ronde wie er op welke plek staat. Zullen we beginnen met de eerste ronde?",Robot,,,,0.0,,,,,,,,
773,41002.0,"Ja oké, oké, goed gezien, goed gezien.",Human,,,,0.0,,,,,,,,
41002,41010.0,"Ja, laten we beginnen.",Human,,,,0.0,,,,,,,,
41010,47170.0,"Leuk, ik heb er weer zin in. Druk maar op de knop om naar de eerste ronde te gaan.",Robot,,,,0.0,,,,,,,,
47170,47171.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
47171,63785.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
63785,66927.0,Daar staat een vrouw met zwart haar en een bril.,Human,2.0,0.1412270285411827,SUCCESS_LOW,1.0,1.0,1.0,31.0,,outer,,answer-description,
66927,72240.0,die met een bril?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
72240,72250.0,met een bril.,Human,,,,1.0,1.0,1.0,,,,,answer,
72250,86828.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,1.0,1.0,,,,,req-clar,
86828,86838.0,Ja.,Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
86838,86839.0,"Oh, die met een bril staat bij mij op plek 3.",Robot,,,,1.0,1.0,1.0,31.0,2.0,outer,incorrect,ack-done,
86839,94046.0,"Oke, we gaan door met plek 2.",Robot,,,,1.0,2.0,2.0,,,,,,
94046,103601.0,,,,,,1.0,,,,,,,,check1?choice=3
103601,104282.0,Daar staat een oude man met een bril op.,Human,2.0,1.0,MATCH_PREVIOUS,1.0,2.0,2.0,2.0,,inner,,answer-description,
104282,118242.0,"Wacht even, volgens mij hebben we deze al gehad. Wil je het  nog  een keer omschrijven?",Robot,,,,1.0,2.0,2.0,,,,,req-clar,
118242,118763.0,Een oude man met een bril.,Human,2.0,1.0,MATCH_PREVIOUS,1.0,2.0,2.0,2.0,,inner,,clar-repair,
118763,137250.0,"Even kijken hoor, ik dacht dat we deze al hadden gehad. Laten we even een stap terug.  Kan je iets noemen wat specifiek is voor die figuur?",Robot,,,,1.0,2.0,2.0,,,,,req-clar,
137250,140588.0,Het haar is kort en grijs.,Human,30.0,0.0007014179003831,MATCH_MULTIPLE,1.0,2.0,2.0,2.0,,inner,,clar-repair,
140588,147986.0,die man met bruin haar?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
147986,147997.0,"Nee, het is een man met grijs haar.",Human,0.0,1.0,NEG_RESPONSE,1.0,2.0,2.0,2.0,,inner,,clar-negative,
147997,147999.0,"Sorry, ik denk dat ik deze niet kan vinden. Laten we deze plek overslaan en doorgaan naar de volgende. Vul op de  theblet maar in, niet gevonden.",Robot,,,,1.0,2.0,2.0,2.0,0.0,inner,incorrect,nack,
147999,157891.0,"Oke, we gaan door met plek 3.",Robot,,,,1.0,3.0,3.0,,,,,,
157891,172747.0,,,,,,1.0,,,,,,,,check2?choice=0
172747,173291.0,Daar staat een jonge vrouw met blond haar.,Human,1.0,0.6107434480214847,SUCCESS_HIGH,1.0,3.0,3.0,1.0,,inner,,answer-description,
173291,173292.0,Bij mij staat die blond op plek 1.,Robot,,,,1.0,3.0,3.0,1.0,1.0,inner,correct,ack-done,
173292,179088.0,"Oke, en plek 4?",Robot,,,,1.0,4.0,4.0,,,,,,
179088,185338.0,,,,,,1.0,,,,,,,,check3?choice=1
185338,188957.0,een man met zwart haar.,Human,3.0,0.0152519249380669,MATCH_MULTIPLE,1.0,4.0,4.0,30.0,,outer,,answer-description,
188957,195999.0,die kale meneer?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
195999,196010.0,"Nee, hij heeft zwart haar.",Human,0.0,1.0,NEG_RESPONSE,1.0,4.0,4.0,30.0,,outer,,clar-negative,
196010,208666.0,"Oke, kun je het op een andere manier omschrijven?",Robot,,,,1.0,4.0,4.0,,,,,req-clar,
208666,209075.0,Het is een oudere man met kort zwart haar.,Human,2.0,1.0,MATCH_PREVIOUS,1.0,4.0,4.0,30.0,,outer,,clar-repair,
209075,227233.0,"Even kijken hoor, ik dacht dat we deze al hadden gehad. Laten we even een stap terug.  Kan je iets noemen wat specifiek is voor die figuur?",Robot,,,,1.0,4.0,4.0,,,,,req-clar,
227233,227539.0,Hij heeft kort zwart haar.,Human,30.0,0.6151598735457231,SUCCESS_HIGH,1.0,4.0,4.0,30.0,,outer,,clar-repair,
227539,227539.0,"Oh ja, die meneer met kort haar staat bij mij ook op plek 4.",Robot,,,,1.0,4.0,4.0,30.0,30.0,outer,correct,ack-done,
227539,235064.0,"Oké, en die op plek 5?",Robot,,,,1.0,5.0,5.0,,,,,,
235064,241773.0,,,,,,1.0,,,,,,,,check4?choice=4
241773,242338.0,Daar staat een kale man.,Human,3.0,1.0,SUCCESS_HIGH,1.0,5.0,5.0,3.0,,inner,,answer-description,
242338,242338.0,Bij mij staat die op de man op plek 2. Dat gaat goed.,Robot,,,,1.0,5.0,5.0,3.0,3.0,inner,correct,ack-done; encourage,
242338,248509.0,"We hebben ze allemaal gehad. Druk maar op de knop Ga Door. Voordat we doorgaan naar de volgende ronde, wil ik je vragen om eerst een paar vragen te beantwoorden. Ik ga stil zijn  terwijl jij de vragen beantwoord. Tik op het   scherm   op de knop, om door te gaan naar de vragen. Na de vragen gaan we weer door met het spel.",Robot,,,,1.0,,,,,,,,
248509,354941.0,,,,,,1.0,,,,,,,,check5?choice=3
354941,354943.0,Laten we verder gaan!,Robot,,,,2.0,,,,,,,,
354943,367809.0,Wie staat er bij jou op plek 1?,Robot,,,,2.0,6.0,1.0,,,,,,
367809,368207.0,Een oude man met een bril en grijs haar.,Human,2.0,0.6368031119465267,SUCCESS_HIGH,2.0,6.0,1.0,2.0,,inner,,answer-description,
368207,368207.0,"Even kijken, nee, bij mij staat die en een bril op plek 2.",Robot,,,,2.0,6.0,1.0,2.0,2.0,inner,correct,ack-done,
368207,375592.0,En op plek 2?,Robot,,,,2.0,7.0,2.0,,,,,,
375592,382358.0,,,,,,2.0,,,,,,,,check1?choice=2
382358,385838.0,GARLAMON!,Human,0.0,1.0,NO_MATCH,2.0,7.0,2.0,3.0,,inner,,answer-description,
385838,397065.0,Ik heb je niet goed verstaan. Kan je het herhalen?,Robot,,,,2.0,7.0,2.0,,,,,req-repeat,
397065,397756.0,Daar staat een Kalamon!,Human,3.0,1.0,SUCCESS_HIGH,2.0,7.0,2.0,3.0,,inner,,clar-repeat,
397756,397756.0,"die kale man staat bij mij ergens anders, namelijk op plek 1. Geweldig gedaan.",Robot,,,,2.0,7.0,2.0,3.0,3.0,inner,correct,ack-done; encourage,
397756,403237.0,En de figuur op plek 3?,Robot,,,,2.0,8.0,3.0,,,,,,
403237,413674.0,,,,,,2.0,,,,,,,,check2?choice=1
413674,414263.0,Daar staat een kind.,Human,3.0,1.0,MATCH_PREVIOUS,2.0,8.0,3.0,39.0,,outer,,answer-description,
414263,426289.0,"Wacht even, volgens mij hebben we deze al gehad. Wil je het  nog  een keer omschrijven?",Robot,,,,2.0,8.0,3.0,,,,,req-clar,
