start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,32243.0,"Hoi, mijn naam is Robin. Leuk dat je er bent. Ik ben nog aan het leren om goed met mensen te communiceren. Om dit makkelijker te maken, krijgen mijn ogen een roze kleur als ik praat. Als ik luister dan zijn mijn ogen groen. Ik heet dus Robin, hoe heet jij?!",Robot,,,,0.0,,,,,,,,
32243,32265.0,[NAME],Human,,,,0.0,,,,,,,,
32265,58168.0,"Oke, leuk dat je meedoet met dit spelletje! Het gaat over mijn drie vrienden. Ik zal ze aan je voorstellen.   Zie je, de theblet, op die standaard naast mij?",Robot,,,,0.0,,,,,,,,
58168,58184.0,Ja?,Human,,,,0.0,,,,,,,,
58184,78309.0,"Als je op de knop op het scherm drukt, dan zie je mijn vrienden. Kijk goed naar hun gezichten. Die moet je een beetje onthouden.",Robot,,,,0.0,,,,,,,,
78309,78328.0,Ja. Oké. Oké. Oké. Oké.,Human,,,,0.0,,,,,,,,
78328,114562.0,"Deze vrienden gaan overal naar toe, en maken dan een footo. Soms staan ze ook op de footo met anderen. Maar, op jouw footo staan mijn vrienden op een andere plek, dan bij mij. Daar maken we een leuk spelletje van. Het zijn in totaal 6 rondes. Wij gaan elke ronde samen uitzoeken, wie waar staat, goed?",Robot,,,,0.0,,,,,,,,
114562,114581.0,Helemaal goed.,Human,,,,0.0,,,,,,,,
114581,144252.0,"Het werkt als volgt. We gaan de vrienden 1 voor 1 langs. Jij vertelt wie je op  elke plek ziet, en dan vertel ik, of dat bij mij het zelfde is, of anders. Als we goed overleggen, vinden we samen de verschillen! Leuk, toch?",Robot,,,,0.0,,,,,,,,
144252,144269.0,Heel leuk!,Human,,,,0.0,,,,,,,,
144269,150355.0,Laten we dit even oefenen. Druk maar op de knop om door te gaan naar de oefenronde. Je kunt het plaatje omhoog bewegen om het hele plaatje te zien.,Robot,,,,0.0,,,,,,,,
150355,186056.0,"Beschrijf nu maar aan mij, wie er bij jou, op de eerste plek staat, zodat ik begrijp wie je bedoelt, dus je kunt bijvoorbeeld aan mij vertellen  hoe hun gezicht er  uit ziet, of iets anders  dat opvalt.",Robot,,,,0.0,,,,,,,,
186056,186074.0,Ik zie een vrouw met lang rond haar en een open glimlach.,Human,,,,0.0,,,,,,,,
186074,219314.0,"Oh ja, die staat bij mij op de tweede plek. Je kan nu op het cijfer 1 tikken. Er opent dan een menuutje. Daarin kan je het cijfer 2 invullen, om aan te geven dat die op de tweede plek staat bij mij. Als je dat gedaan hebt, verschijnt er een vinkje om aan te geven dat je het hebt ingevuld. Klopt dat?",Robot,,,,0.0,,,,,,,,
219314,219329.0,"Ja, dat klopt.",Human,,,,0.0,,,,,,,,
219329,261236.0,"Mooi! In het echte spel moeten we samen de antwoorden vinden voor alle vrienden. Voor we doorgaan naar het echte spel  nog even een paar spelregels. Je krijgt het plaatje maar een paar seconden te zien.  Onthoud dus goed wie waar staat, en hoe die persoon er uit ziet. Daarna kun je vertellen wat je zag, en gaan wij overleggen wie  waar staat  op jouw plaatje,  en op de mijne. Is dat goed?",Robot,,,,0.0,,,,,,,,
261236,261266.0,Met z'n allemaal hart.,Human,,,,0.0,,,,,,,,
261266,281822.0,"Top. Als je bent vergeten wie je zag, kan je op het  scherm tikken  op de knop  Laat het plaatje zien. Ben je klaar voor het echte spel?",Robot,,,,0.0,,,,,,,,
281822,281848.0,"Nee, ik ben er klaar voor.",Human,,,,0.0,,,,,,,,
281848,287247.0,Oke. Klik maar op de knop Ga door op het scherm om te beginnen. Ik heb er zin in!,Robot,,,,0.0,,,,,,,,
287247,287249.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
287249,312420.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
312420,313516.0,Een vrouw met lang haar en bruin haar en een open glimlach.,Human,10.0,0.3790230564087804,SUCCESS_LOW,1.0,1.0,1.0,10.0,,outer,,answer-description,
313516,324495.0,die mevrouw met golvend haar?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
324495,324515.0,"Ja, wel de bovenzijde.",Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
324515,324516.0,"Oh, die staat bij mij op plek 5. Vul dat maar in op de  theblet.",Robot,,,,1.0,1.0,1.0,10.0,10.0,outer,correct,ack-done,
324516,333990.0,En de figuur op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
333990,348655.0,,,,,,1.0,,,,,,,,check5?choice=1
348655,348917.0,"Sorry, maar ik denk dat we deze plek overvinden. Laten we deze plek overslaan en dan gaan we naar de andere kant.",Human,0.0,1.0,NO_MATCH,1.0,2.0,2.0,2.0,,inner,,answer-description,
348917,364980.0,"Sorry, ik heb je niet zo goed gehoord. Kan je het nog een keer zeggen?",Robot,,,,1.0,2.0,2.0,,,,,req-repeat,
364980,365184.0,Een man met bril en grijs haar. Een oudere man.,Human,2.0,0.4173589389245759,SUCCESS_LOW,1.0,2.0,2.0,2.0,,inner,,clar-repeat,
365184,374661.0,die man met grijs haar?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
374661,374678.0,"Ja, dat is de deel.",Human,,,,1.0,2.0,2.0,,,,,clar-confirm,
374678,374680.0,Bij mij staat die op plek 3. Vul dat maar in op de  theblet. Goed zo.,Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done; encourage,
374680,378936.0,"Oké, en die op plek 3?",Robot,,,,1.0,3.0,3.0,,,,,,
378936,396371.0,,,,,,1.0,,,,,,,,check3?choice=2
