start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,39358.0,"Hoi [NAME], leuk dat je er weer bent. Weet je nog dat je mij de vorige keer vertelde over je lievelings vakantiebestemming? Het grappige is, mijn vrienden zijn daar ook geweest en hebben daar ook een footo gemaakt. Weet je nog hoe het spelletje werkt? Als je op de knop op het scherm drukt, dan zie je mijn vrienden. We vertellen elkaar in elke ronde wie er op welke plek staat. Zullen we beginnen met de eerste ronde?",Robot,,,,0.0,,,,,,,,
39358,39367.0,Bedankt Robin.,Human,,,,0.0,,,,,,,,
39367,84111.0,"Leuk, ik heb er weer zin in. Druk maar op de knop om naar de eerste ronde te gaan.",Robot,,,,0.0,,,,,,,,
84111,88324.0,Dat je honger?,Human,,,,0.0,,,,,,,,
88324,88325.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
88325,89546.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
89546,91937.0,"Ik denk dat je de Dat je het iets minder lang moet indrukken, maar meer moet.",Human,0.0,1.0,NO_MATCH,1.0,1.0,1.0,31.0,,outer,,answer-description,
91937,98795.0,Tot dan!,Human,0.0,1.0,NO_MATCH,1.0,1.0,1.0,31.0,,outer,,answer-description,
98795,100905.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,1.0,1.0,1.0,,,,,req-repeat,
100905,102382.0,Een vrouw met donker haar.,Human,31.0,0.3452307659361355,SUCCESS_LOW,1.0,1.0,1.0,31.0,,outer,,clar-repeat,
102382,116216.0,die vrouw met bruin haar?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
116216,139146.0,Oké.,Human,,,,1.0,1.0,1.0,,,,,answer,
139146,139155.0,Een vrouw met bruin haar.,Human,,,,1.0,1.0,1.0,,,,,answer,
139155,168403.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,1.0,1.0,,,,,req-clar,
168403,168412.0,Ik bedoel ja.,Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
