start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,69590.0,"Hoi [NAME], leuk dat je er weer bent. Weet je nog dat je mij de vorige keer vertelde over je lievelings vakantiebestemming? Het grappige is, mijn vrienden zijn daar ook geweest en hebben daar ook een footo gemaakt. Weet je nog hoe het spelletje werkt? Als je op de knop op het scherm drukt, dan zie je mijn vrienden. We vertellen elkaar in elke ronde wie er op welke plek staat. Zullen we beginnen met de eerste ronde?",Robot,,,,0.0,,,,,,,,
69590,69600.0,Ik wil graag beginnen met de eerste ronde.,Human,,,,0.0,,,,,,,,
69600,79375.0,"Leuk, ik heb er weer zin in. Druk maar op de knop om naar de eerste ronde te gaan.",Robot,,,,0.0,,,,,,,,
79375,79376.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
79376,92365.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
92365,99978.0,staat op plek 1 een vrouw met donkerbruin haar en een bril.,Human,30.0,0.0228949639677248,MATCH_MULTIPLE,1.0,1.0,1.0,31.0,,outer,,answer-description,
99978,100952.0,die man met netjes haar?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
100952,106847.0,Heb je me goed gehoord?,Human,0.0,1.0,NO_MATCH,1.0,1.0,1.0,31.0,,outer,,clar-repair,
106847,109717.0,Ik heb je niet goed verstaan. Kan je het herhalen?,Robot,,,,1.0,1.0,1.0,,,,,req-repeat,
109717,116316.0,Een vrouw met donkerbruin haar.,Human,31.0,0.1230208913476147,MATCH_MULTIPLE,1.0,1.0,1.0,31.0,,outer,,clar-repeat,
116316,118529.0,Met z'n bril.,Human,31.0,0.1768634078583268,SUCCESS_LOW,1.0,1.0,1.0,31.0,,outer,,answer-description,
118529,118784.0,die vrouw met bob?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
118784,129556.0,Donkerhaar.,Human,,,,1.0,1.0,1.0,,,,,answer,
129556,129569.0,"Ik zal eens even kijken. Ja, die vrouw met Bob. Zo zou je het ook kunnen zeggen.",Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
129569,129570.0,"Even kijken, nee, bij mij staat die vrouw met bob op plek 5.",Robot,,,,1.0,1.0,1.0,31.0,31.0,outer,correct,ack-done,
129570,138304.0,En die op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
138304,144354.0,,,,,,1.0,,,,,,,,check1?choice=5
144354,146224.0,Weer met zijn bril.,Human,2.0,1.0,SUCCESS_HIGH,1.0,2.0,2.0,2.0,,inner,,answer-description,
146224,146225.0,"Oh, die met bril staat bij mij op plek 3.",Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
146225,146925.0,En de figuur op plek 3?,Robot,,,,1.0,3.0,3.0,,,,,,
146925,151509.0,Een oude meneer.,Human,,,,1.0,3.0,3.0,,,,,answer,
151509,160280.0,,,,,,1.0,,,,,,,,check2?choice=3
160280,162199.0,Daar staat een vrouw met blond haar.,Human,1.0,0.5417970473877406,SUCCESS_LOW,1.0,3.0,3.0,1.0,,inner,,answer-description,
162199,163191.0,die blond?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
163191,165748.0,Ook met een bob.,Human,,,,1.0,3.0,3.0,,,,,answer,
165748,165758.0,En met de oorbellen.,Human,,,,1.0,3.0,3.0,,,,,answer,
165758,174391.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,3.0,3.0,,,,,req-clar,
174391,174403.0,Ik verstond je eigenlijk niet goed.,Human,,,,1.0,3.0,3.0,,,,,answer,
174403,185302.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,3.0,3.0,,,,,req-clar,
185302,185314.0,"Nou, je zei iets met blond, dus dan bedoel ik ja.",Human,,,,1.0,3.0,3.0,,,,,clar-confirm,
185314,185315.0,"Even kijken, nee, bij mij staat die blond op plek 1.",Robot,,,,1.0,3.0,3.0,1.0,1.0,inner,correct,ack-done,
185315,193069.0,En die op plek 4?,Robot,,,,1.0,4.0,4.0,,,,,,
193069,205333.0,,,,,,1.0,,,,,,,,check3?choice=1
205333,206945.0,"Daar staat een meneer met Kort, lichtbruin haar. Een jonge meneer.",Human,30.0,0.3254420233778806,SUCCESS_LOW,1.0,4.0,4.0,30.0,,outer,,answer-description,
206945,224827.0,die man met netjes haar?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
224827,224838.0,"Ja, dat klopt. Heb je hem nog gehoord?",Human,,,,1.0,4.0,4.0,,,,,clar-confirm,
224838,224839.0,"Ja, die man met netjes haar staat bij mij op dezelfde plek.",Robot,,,,1.0,4.0,4.0,30.0,30.0,outer,correct,ack-done,
224839,231896.0,En die op plek 5?,Robot,,,,1.0,5.0,5.0,,,,,,
231896,239676.0,,,,,,1.0,,,,,,,,check4?choice=4
239676,241490.0,Een man die kaal is met een baard.,Human,3.0,0.6590291084976493,SUCCESS_HIGH,1.0,5.0,5.0,3.0,,inner,,answer-description,
241490,241490.0,"Oh, die met een baard staat bij mij op plek 2.",Robot,,,,1.0,5.0,5.0,3.0,3.0,inner,correct,ack-done,
241490,247559.0,"We hebben ze allemaal gehad. Druk maar op de knop Ga Door. Voordat we doorgaan naar de volgende ronde, wil ik je vragen om eerst een paar vragen te beantwoorden. Ik ga stil zijn  terwijl jij de vragen beantwoord. Tik op het   scherm   op de knop, om door te gaan naar de vragen. Na de vragen gaan we weer door met het spel.",Robot,,,,1.0,,,,,,,,
247559,337059.0,,,,,,1.0,,,,,,,,check5?choice=2
337059,361429.0,Tot ziens.,Human,,,,1.0,,,,,,,,
361429,379199.0,Tot de volgende!,Human,,,,1.0,,,,,,,,
379199,404789.0,Bedankt.,Human,,,,1.0,,,,,,,,
404789,404790.0,Laten we verder gaan!,Robot,,,,2.0,,,,,,,,
404790,415395.0,Wie staat er bij jou op plek 1?,Robot,,,,2.0,6.0,1.0,,,,,,
415395,417379.0,Voor de man met de bril.,Human,2.0,0.3217940425388459,SUCCESS_LOW,2.0,6.0,1.0,2.0,,inner,,answer-description,
417379,429118.0,die met zijn bril?,Robot,,,,2.0,6.0,1.0,,,,,req-clar,
429118,429130.0,Dat klopt.,Human,,,,2.0,6.0,1.0,,,,,answer,
429130,431675.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,2.0,6.0,1.0,,,,,req-clar,
431675,434063.0,Die met de bril.,Human,,,,2.0,6.0,1.0,,,,,answer,
434063,442838.0,Oké.,Human,,,,2.0,6.0,1.0,,,,,answer,
442838,442849.0,"Ja, hoorde je dat goed?",Human,,,,2.0,6.0,1.0,,,,,clar-confirm,
442849,442850.0,"Even kijken, nee, bij mij staat die met zijn bril op plek 2.",Robot,,,,2.0,6.0,1.0,2.0,2.0,inner,correct,ack-done,
442850,448191.0,"Oke, en plek 2?",Robot,,,,2.0,7.0,2.0,,,,,,
448191,456151.0,,,,,,2.0,,,,,,,,check1?choice=2
456151,457997.0,Kale man met de baard.,Human,3.0,0.8529048509683099,SUCCESS_HIGH,2.0,7.0,2.0,3.0,,inner,,answer-description,
457997,457998.0,"Oh, die met een baard staat bij mij op plek 1.",Robot,,,,2.0,7.0,2.0,3.0,3.0,inner,correct,ack-done,
457998,458682.0,"Oke, en plek 3?",Robot,,,,2.0,8.0,3.0,,,,,,
458682,464778.0,Oké.,Human,,,,2.0,8.0,3.0,,,,,answer,
464778,473813.0,,,,,,2.0,,,,,,,,check2?choice=1
473813,478546.0,"Nu moet ik weer even kijken. O ja, daar staat een kindje.",Human,0.0,1.0,NO_MATCH,2.0,8.0,3.0,39.0,,outer,,answer-description,
478546,478786.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,2.0,8.0,3.0,,,,,req-repeat,
478786,479320.0,Met een groen vestje aan en een boblijn. Ik denk een meisje.,Human,39.0,1.0,SUCCESS_HIGH,2.0,8.0,3.0,39.0,,outer,,clar-repeat,
479320,479321.0,"dat meisje staat bij mij ergens anders, namelijk op plek 4.",Robot,,,,2.0,8.0,3.0,39.0,39.0,outer,correct,ack-done,
479321,481352.0,En op plek 4?,Robot,,,,2.0,9.0,4.0,,,,,,
481352,491886.0,Ik kon het niet goed zien.,Human,,,,2.0,9.0,4.0,,,,,answer,
491886,502286.0,,,,,,2.0,,,,,,,,check3?choice=4
502286,504201.0,"Een man met een bril, met bruin haar, een jonge man.",Human,34.0,0.2888182870767748,SUCCESS_LOW,2.0,9.0,4.0,34.0,,outer,,answer-description,
504201,513168.0,die man met zonnebril?,Robot,,,,2.0,9.0,4.0,,,,,req-clar,
513168,513328.0,"Ja, dat zou best een zonnebril kunnen zijn.",Human,,,,2.0,9.0,4.0,,,,,clar-confirm,
513328,513329.0,"Oh, die man met zonnebril staat bij mij op plek 5.",Robot,,,,2.0,9.0,4.0,34.0,34.0,outer,correct,ack-done,
513329,518112.0,"Oké, en die op plek 5?",Robot,,,,2.0,10.0,5.0,,,,,,
518112,528440.0,,,,,,2.0,,,,,,,,check4?choice=5
528440,530099.0,Een vrouw met haar oorbellen.,Human,1.0,1.0,SUCCESS_HIGH,2.0,10.0,5.0,1.0,,inner,,answer-description,
530099,530100.0,Bij mij staat die blond op plek 3.,Robot,,,,2.0,10.0,5.0,1.0,1.0,inner,correct,ack-done,
530100,534074.0,Oke. We gaan door naar de volgende ronde. Druk maar weer op de knop Ga Door.,Robot,,,,2.0,,,,,,,,
534074,540700.0,,,,,,2.0,,,,,,,,check5?choice=3
540700,540701.0,Laten we verder gaan!,Robot,,,,3.0,,,,,,,,
540701,556472.0,Wie staat er bij jou op plek 1?,Robot,,,,3.0,11.0,1.0,,,,,,
556472,557987.0,En hier staat de grijze man met bril.,Human,2.0,1.0,SUCCESS_HIGH,3.0,11.0,1.0,2.0,,inner,,answer-description,
557987,557988.0,"die met de bril staat bij mij ergens anders, namelijk op plek 2.",Robot,,,,3.0,11.0,1.0,2.0,2.0,inner,correct,ack-done,
