start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,0.0,"Hoi [NAME], leuk dat je er weer bent. Ik heb je tip opgevolgd en heb speciaal voor jou een footo gemaakt. Druk maar op de knop om de footo te zien.",Robot,,,,0.0,,,,,,,,
0,26879.0,"Na een paar seconden verschijnt er een knop waar je op moet drukken, en dan gaan we weer beginnen met ons spel.",Robot,,,,0.0,,,,,,,,
26879,26880.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
26880,30326.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
30326,37704.0,Oké.,Human,0.0,1.0,NO_MATCH,1.0,1.0,1.0,2.0,,inner,,answer-description,
37704,39167.0,Ik heb je niet goed verstaan. Kan je het herhalen?,Robot,,,,1.0,1.0,1.0,,,,,req-repeat,
39167,39760.0,met grijs haar en een bril.,Human,2.0,1.0,SUCCESS_HIGH,1.0,1.0,1.0,2.0,,inner,,clar-repeat,
39760,39761.0,"Oh, die staat bij mij op plek 3.",Robot,,,,1.0,1.0,1.0,2.0,2.0,inner,correct,ack-done,
39761,50597.0,"Oké, en die op plek 2?",Robot,,,,1.0,2.0,2.0,,,,,,
50597,61191.0,,,,,,1.0,,,,,,,,check1?choice=3
61191,61857.0,Er staat Een mevrouw met kort haar.,Human,1.0,0.271759219441859,SUCCESS_LOW,1.0,2.0,2.0,24.0,,outer,,answer-description,
61857,64010.0,die vrouw met bob?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
64010,69441.0,Breinhard,Human,,,,1.0,2.0,2.0,,,,,answer,
69441,69454.0,"Nee, geen pop.",Human,,,,1.0,2.0,2.0,,,,,clar-negative,
69454,69455.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,2.0,2.0,,,,,ack,
69455,72109.0,Wie staat er bij jou op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
72109,80987.0,vrouw met,Human,,,,1.0,2.0,2.0,,,,,answer,
80987,81385.0,Vrouw met bruin kort haar.,Human,25.0,0.2671854842770855,SUCCESS_LOW,1.0,2.0,2.0,24.0,,outer,,answer-description,
81385,87643.0,die man met donker haar?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
87643,87652.0,Vrouw?,Human,,,,1.0,2.0,2.0,,,,,answer,
87652,90633.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,2.0,2.0,,,,,req-clar,
90633,98184.0,Met bruin haar.,Human,,,,1.0,2.0,2.0,,,,,answer,
98184,98197.0,Mee.,Human,,,,1.0,2.0,2.0,,,,,answer,
98197,105970.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,2.0,2.0,,,,,req-clar,
105970,105980.0,Mee.,Human,,,,1.0,2.0,2.0,,,,,answer,
105980,115319.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,2.0,2.0,,,,,req-clar,
115319,115330.0,Doe nu nee!,Human,,,,1.0,2.0,2.0,,,,,clar-negative,
115330,115332.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,2.0,2.0,,,,,ack,
115332,117975.0,Wie staat er bij jou op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
117975,129340.0,Nee.,Human,,,,1.0,2.0,2.0,,,,,clar-negative,
129340,129792.0,Of met kort bruin haar.,Human,25.0,0.7322064945754435,SUCCESS_HIGH,1.0,2.0,2.0,24.0,,outer,,answer-description,
129792,129793.0,"Even kijken, nee, bij mij staat die op plek 4.",Robot,,,,1.0,2.0,2.0,24.0,25.0,outer,incorrect,ack-done,
129793,136148.0,"Oke, we gaan door met plek 3.",Robot,,,,1.0,3.0,3.0,,,,,,
136148,146125.0,,,,,,1.0,,,,,,,,check2?choice=4
146125,148968.0,op plek 3 starten mon,Human,0.0,1.0,NO_MATCH,1.0,3.0,3.0,25.0,,outer,,answer-description,
148968,152429.0,Met zwart haar!,Human,0.0,1.0,NO_MATCH,1.0,3.0,3.0,25.0,,outer,,answer-description,
152429,163950.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,1.0,3.0,3.0,,,,,req-repeat,
163950,164465.0,Ik dries dat de jongen met zwart haar.,Human,3.0,0.3560558444533406,SUCCESS_LOW,1.0,3.0,3.0,25.0,,outer,,clar-repeat,
164465,170738.0,die meneer met baard?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
170738,170855.0,"Hé, zonder paard!",Human,,,,1.0,3.0,3.0,,,,,answer,
170855,173679.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,3.0,3.0,,,,,req-clar,
173679,178389.0,MET DONKER!,Human,,,,1.0,3.0,3.0,,,,,answer,
178389,178399.0,Nee.,Human,,,,1.0,3.0,3.0,,,,,clar-negative,
178399,178401.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,3.0,3.0,,,,,ack,
