start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,4448.0,"Hoi [NAME], leuk dat je er weer bent. Weet je nog dat je mij de vorige keer vertelde over je lievelings vakantiebestemming? Het grappige is, mijn vrienden zijn daar ook geweest en hebben daar ook een footo gemaakt. Weet je nog hoe het spelletje werkt? Als je op de knop op het scherm drukt, dan zie je mijn vrienden. We vertellen elkaar in elke ronde wie er op welke plek staat. Zullen we beginnen met de eerste ronde?",Robot,,,,0.0,,,,,,,,
4448,38980.0,Kom.,Human,,,,0.0,,,,,,,,
38980,38990.0,Ja.,Human,,,,0.0,,,,,,,,
38990,51609.0,"Leuk, ik heb er weer zin in. Druk maar op de knop om naar de eerste ronde te gaan.",Robot,,,,0.0,,,,,,,,
51609,51610.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
51610,65085.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
65085,67730.0,Een vrouw met bruin haar en een bril.,Human,30.0,0.0555460240599571,MATCH_MULTIPLE,1.0,1.0,1.0,31.0,,outer,,answer-description,
67730,70677.0,Oké.,Human,31.0,0.139174138267439,SUCCESS_LOW,1.0,1.0,1.0,31.0,,outer,,answer-description,
70677,76947.0,die mevrouw met stijl haar?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
76947,76958.0,Ja.,Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
76958,76960.0,"Oh, die staat bij mij op plek 5.",Robot,,,,1.0,1.0,1.0,31.0,31.0,outer,correct,ack-done,
76960,81858.0,En de figuur op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
81858,90872.0,,,,,,1.0,,,,,,,,check1?choice=5
90872,92549.0,Een man met een bril.,Human,2.0,0.4604263431260338,SUCCESS_LOW,1.0,2.0,2.0,2.0,,inner,,answer-description,
92549,93267.0,die oude meneer?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
93267,97646.0,Ho!,Human,,,,1.0,2.0,2.0,,,,,answer,
97646,97658.0,Ja.,Human,,,,1.0,2.0,2.0,,,,,clar-confirm,
