start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,127.0,"Hoi, mijn naam is Robin. Hoe heet jij?!",Robot,,,,0.0,,,,,,,,
127,19802.0,[NAME],Human,,,,0.0,,,,,,,,
19802,19814.0,Hallo?,Human,,,,0.0,,,,,,,,
19814,56982.0,"Oke, leuk dat je meedoet met dit spelletje! Het gaat over mijn drie vrienden. Ik zal ze aan je voorstellen.   Zie je, de theblet, op die standaard naast mij?",Robot,,,,0.0,,,,,,,,
56982,56996.0,Ik zie hem wel.,Human,,,,0.0,,,,,,,,
56996,71690.0,"Als je op de knop op het scherm drukt, dan zie je mijn vrienden. Kijk goed naar hun gezichten. Die moet je een beetje onthouden.",Robot,,,,0.0,,,,,,,,
71690,71707.0,Doei.,Human,,,,0.0,,,,,,,,
71707,114220.0,"Deze vrienden gaan overal naar toe, en maken dan een footo. Soms staan ze ook op de footo met anderen. Maar, op jouw footo staan mijn vrienden op een andere plek, dan bij mij. Daar maken we een leuk spelletje van. Het zijn in totaal 6 rondes. Wij gaan elke ronde samen uitzoeken, wie waar staat, goed?",Robot,,,,0.0,,,,,,,,
114220,114240.0,Oké.,Human,,,,0.0,,,,,,,,
114240,186041.0,"Het werkt als volgt. We gaan de vrienden 1 voor 1 langs. Jij vertelt wie je op  elke plek ziet, en dan vertel ik, of dat bij mij het zelfde is, of anders. Als we goed overleggen, vinden we samen de verschillen! Daar bij moet je goed naar mij kijken. Dat praat wat makkelijker, toch?",Robot,,,,0.0,,,,,,,,
186041,186059.0,Gein gebruikt.,Human,,,,0.0,,,,,,,,
186059,206141.0,Laten we dit even oefenen. Druk maar op de knop om door te gaan naar de oefenronde. Je kunt elke keer naar beneden scrollen om het hele plaatje te zien.,Robot,,,,0.0,,,,,,,,
206141,207158.0,"Beschrijf nu maar aan mij, wie er bij jou, op de eerste plek staat, zodat ik begrijp wie je bedoelt, dus je kunt bijvoorbeeld aan mij vertellen  hoe hun gezicht er  uit ziet, of iets anders  dat opvalt",Robot,,,,0.0,,,,,,,,
207158,207177.0,Oké.,Human,,,,0.0,,,,,,,,
207177,254000.0,"Oh ja, die staat bij mij op de tweede plek. Je kan nu op het cijfer 1 tikken. Er opent dan een menuutje. Daarin kan je het cijfer 2 invullen, om aan te geven dat die op de tweede plek staat bij mij. Als je dat gedaan hebt, verschijnt er een vinkje om aan te geven dat je het hebt ingevuld. Klopt dat?",Robot,,,,0.0,,,,,,,,
254000,254013.0,Oké.,Human,,,,0.0,,,,,,,,
254013,292894.0,"Mooi! In het echte spel moeten we samen de antwoorden vinden voor alle vrienden. Voor we doorgaan naar het echte spel  nog even een paar spelregels. Je krijgt het plaatje maar een paar seconden te zien.  Onthoud dus goed wie waar staat, en hoe die persoon er uit ziet. Daarna kun je vertellen wat je zag, en gaan wij overleggen wie  waar staat  op jouw plaatje,  en op de mijne. Is dat goed?",Robot,,,,0.0,,,,,,,,
292894,292908.0,Ja.,Human,,,,0.0,,,,,,,,
292908,295562.0,"Top. Als je bent vergeten wie je zag, kan je op het  scherm tikken  op de knop  Laat het plaatje zien. Ben je klaar voor het echte spel?",Robot,,,,0.0,,,,,,,,
295562,310305.0,Oké.,Human,,,,0.0,,,,,,,,
310305,310321.0,Yes.,Human,,,,0.0,,,,,,,,
