start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,1.0,"Hoi [NAME], leuk dat je er weer bent. Ik heb je tip opgevolgd en heb speciaal voor jou een footo gemaakt. Druk maar op de knop om de footo te zien.",Robot,,,,0.0,,,,,,,,
1,52.0,"Na een paar seconden verschijnt er een knop waar je op moet drukken, en dan gaan we weer beginnen met ons spel.",Robot,,,,0.0,,,,,,,,
52,2703.0,"Dan Nou, gaat de robot verder heen, maar ik weet het niet.",Human,,,,0.0,,,,,,,,
2703,19998.0,Ja.,Human,,,,0.0,,,,,,,,
19998,19999.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
19999,34651.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
34651,37153.0,een grijze man,Human,2.0,1.0,SUCCESS_HIGH,1.0,1.0,1.0,2.0,,inner,,answer-description,
37153,38782.0,met een groene trui.,Human,,,,1.0,1.0,1.0,,,,,answer,
38782,38782.0,"Even kijken, nee, bij mij staat die op plek 3. Lekker bezig.",Robot,,,,1.0,1.0,1.0,2.0,2.0,inner,correct,ack-done; encourage,
38782,45401.0,En op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
45401,58202.0,,,,,,1.0,,,,,,,,check1?choice=3
58202,59896.0,Een vrouw met kort haar en een blauwe trui.,Human,1.0,0.2074452282470118,SUCCESS_LOW,1.0,2.0,2.0,24.0,,outer,,answer-description,
59896,73261.0,die vrouw met bob?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
73261,73271.0,Hmm.,Human,,,,1.0,2.0,2.0,,,,,answer,
73271,88288.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,2.0,2.0,,,,,req-clar,
88288,88298.0,Nee.,Human,,,,1.0,2.0,2.0,,,,,clar-negative,
88298,88299.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,2.0,2.0,,,,,ack,
88299,90761.0,Wie staat er bij jou op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
90761,103424.0,Nee.,Human,,,,1.0,2.0,2.0,,,,,clar-negative,
103424,104923.0,Een vrouw met kort rijen naar,Human,24.0,0.8099997638310852,SUCCESS_HIGH,1.0,2.0,2.0,24.0,,outer,,answer-description,
104923,104924.0,"Oh, die staat bij mij op plek 5.",Robot,,,,1.0,2.0,2.0,24.0,24.0,outer,correct,ack-done,
104924,106009.0,"Oke, en plek 3?",Robot,,,,1.0,3.0,3.0,,,,,,
106009,108419.0,En een blauwe trui.,Human,,,,1.0,3.0,3.0,,,,,answer,
108419,118743.0,,,,,,1.0,,,,,,,,check2?choice=5
118743,120243.0,Een man met bruin haar.,Human,25.0,0.4250634772827646,SUCCESS_LOW,1.0,3.0,3.0,25.0,,outer,,answer-description,
120243,121358.0,die man met bruin haar?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
121358,132348.0,en blauwe trui.,Human,,,,1.0,3.0,3.0,,,,,answer,
132348,132358.0,Ja.,Human,,,,1.0,3.0,3.0,,,,,clar-confirm,
132358,132358.0,"Even kijken, nee, bij mij staat die op plek 4.",Robot,,,,1.0,3.0,3.0,25.0,25.0,outer,correct,ack-done,
132358,137305.0,"Oke, we gaan door met plek 4.",Robot,,,,1.0,4.0,4.0,,,,,,
137305,149088.0,,,,,,1.0,,,,,,,,check3?choice=4
149088,150397.0,Een vrouw met blond haar.,Human,1.0,0.6378113733045716,SUCCESS_HIGH,1.0,4.0,4.0,1.0,,inner,,answer-description,
150397,150398.0,"Even kijken, nee, bij mij staat die op plek 1.",Robot,,,,1.0,4.0,4.0,1.0,1.0,inner,correct,ack-done,
150398,155608.0,"Oke, we gaan door met plek 5.",Robot,,,,1.0,5.0,5.0,,,,,,
155608,165618.0,,,,,,1.0,,,,,,,,check4?choice=1
165618,168151.0,Oké.,Human,0.0,1.0,NO_MATCH,1.0,5.0,5.0,3.0,,inner,,answer-description,
168151,170667.0,Een kale meneer.,Human,0.0,1.0,NO_MATCH,1.0,5.0,5.0,3.0,,inner,,answer-description,
170667,171075.0,Met groene trei.,Human,3.0,0.3688952712061405,SUCCESS_LOW,1.0,5.0,5.0,3.0,,inner,,answer-description,
171075,179752.0,die meneer met baard?,Robot,,,,1.0,5.0,5.0,,,,,req-clar,
179752,179762.0,Ja.,Human,,,,1.0,5.0,5.0,,,,,clar-confirm,
179762,179763.0,"Even kijken, nee, bij mij staat die op plek 2.",Robot,,,,1.0,5.0,5.0,3.0,3.0,inner,correct,ack-done,
179763,182111.0,"We hebben ze allemaal gehad. Druk maar op de knop Ga Door. Voordat we doorgaan naar de volgende ronde, wil ik je vragen om eerst een paar vragen te beantwoorden. Ik ga stil zijn  terwijl jij de vragen beantwoord. Tik op het   scherm   op de knop, om door te gaan naar de vragen. Na de vragen gaan we weer door met het spel.",Robot,,,,1.0,,,,,,,,
182111,185440.0,Ja.,Human,,,,1.0,,,,,,,,
185440,266939.0,,,,,,1.0,,,,,,,,check5?choice=2
266939,266940.0,Laten we verder gaan!,Robot,,,,2.0,,,,,,,,
