start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,1632.0,"Hoi, mijn naam is Robin. Hoe heet jij?!",Robot,,,,0.0,,,,,,,,
1632,10310.0,[NAME],Human,,,,0.0,,,,,,,,
10310,10324.0,Bedankt.,Human,,,,0.0,,,,,,,,
10324,42529.0,"Oke, leuk dat je meedoet met dit spelletje! Het gaat over mijn drie vrienden. Ik zal ze aan je voorstellen.   Zie je, de theblet, op die standaard naast mij?",Robot,,,,0.0,,,,,,,,
42529,42544.0,Ja.,Human,,,,0.0,,,,,,,,
42544,61592.0,"Als je op de knop op het scherm drukt, dan zie je mijn vrienden. Kijk goed naar hun gezichten. Die moet je een beetje onthouden.",Robot,,,,0.0,,,,,,,,
61592,61605.0,Oké.,Human,,,,0.0,,,,,,,,
61605,106426.0,"Deze vrienden gaan overal naar toe, en maken dan een footo. Soms staan ze ook op de footo met anderen. Maar, op jouw footo staan mijn vrienden op een andere plek, dan bij mij. Daar maken we een leuk spelletje van. Het zijn in totaal 6 rondes. Wij gaan elke ronde samen uitzoeken, wie waar staat, goed?",Robot,,,,0.0,,,,,,,,
106426,106437.0,Ja.,Human,,,,0.0,,,,,,,,
106437,144659.0,"Het werkt als volgt. We gaan de vrienden 1 voor 1 langs. Jij vertelt wie je op  elke plek ziet, en dan vertel ik, of dat bij mij het zelfde is, of anders. Als we goed overleggen, vinden we samen de verschillen! Daar bij moet je goed naar mij kijken. Dat praat wat makkelijker, toch?",Robot,,,,0.0,,,,,,,,
144659,144676.0,Ja.,Human,,,,0.0,,,,,,,,
144676,150780.0,Laten we dit even oefenen. Druk maar op de knop om door te gaan naar de oefenronde. Je kunt elke keer naar beneden scrollen om het hele plaatje te zien.,Robot,,,,0.0,,,,,,,,
150780,181823.0,"Beschrijf nu maar aan mij, wie er bij jou, op de eerste plek staat, zodat ik begrijp wie je bedoelt, dus je kunt bijvoorbeeld aan mij vertellen  hoe hun gezicht er  uit ziet, of iets anders  dat opvalt",Robot,,,,0.0,,,,,,,,
181823,181835.0,Het is een blonde vrouw.,Human,,,,0.0,,,,,,,,
181835,184491.0,"Oh ja, die staat bij mij op de tweede plek. Je kan nu op het cijfer 1 tikken. Er opent dan een menuutje. Daarin kan je het cijfer 2 invullen, om aan te geven dat die op de tweede plek staat bij mij. Als je dat gedaan hebt, verschijnt er een vinkje om aan te geven dat je het hebt ingevuld. Klopt dat?",Robot,,,,0.0,,,,,,,,
184491,187153.0,Lang haar.,Human,,,,0.0,,,,,,,,
187153,214577.0,Ja.,Human,,,,0.0,,,,,,,,
214577,214588.0,Ja.,Human,,,,0.0,,,,,,,,
214588,254707.0,"Mooi! In het echte spel moeten we samen de antwoorden vinden voor alle vrienden. Voor we doorgaan naar het echte spel  nog even een paar spelregels. Je krijgt het plaatje maar een paar seconden te zien.  Onthoud dus goed wie waar staat, en hoe die persoon er uit ziet. Daarna kun je vertellen wat je zag, en gaan wij overleggen wie  waar staat  op jouw plaatje,  en op de mijne. Is dat goed?",Robot,,,,0.0,,,,,,,,
254707,254723.0,Ja.,Human,,,,0.0,,,,,,,,
254723,277605.0,"Top. Als je bent vergeten wie je zag, kan je op het  scherm tikken  op de knop  Laat het plaatje zien. Ben je klaar voor het echte spel?",Robot,,,,0.0,,,,,,,,
277605,277622.0,Ja.,Human,,,,0.0,,,,,,,,
277622,283348.0,Oke. Klik maar op de knop Ga door op het scherm om te beginnen. Ik heb er zin in!,Robot,,,,0.0,,,,,,,,
283348,283349.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
283349,304101.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
304101,304921.0,En Vrouw met de bruine haar.,Human,10.0,0.354282386344844,SUCCESS_LOW,1.0,1.0,1.0,10.0,,outer,,answer-description,
304921,306784.0,die vrouw met golvend haar?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
306784,314610.0,Lang haar.,Human,,,,1.0,1.0,1.0,,,,,answer,
314610,314635.0,Met lang bruine haar.,Human,,,,1.0,1.0,1.0,,,,,answer,
314635,326319.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,1.0,1.0,,,,,req-clar,
326319,326361.0,Nee.,Human,,,,1.0,1.0,1.0,,,,,clar-negative,
326361,326362.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,1.0,1.0,,,,,ack,
326362,341372.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
341372,344549.0,Een vrouw met lang bruin haar.,Human,14.0,0.0009348529995189,SUCCESS_LOW,1.0,1.0,1.0,10.0,,outer,,answer-description,
344549,351202.0,die meneer met donker haar?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
351202,351217.0,Nee.,Human,,,,1.0,1.0,1.0,,,,,clar-negative,
351217,351218.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,1.0,1.0,,,,,ack,
351218,363333.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
363333,366532.0,Bedankt voor het kijken!,Human,0.0,1.0,MATCH_MULTIPLE,1.0,1.0,1.0,10.0,,outer,,answer-description,
366532,369224.0,"Sorry, ik heb je niet zo goed gehoord. Kan je het nog een keer zeggen?",Robot,,,,1.0,1.0,1.0,,,,,req-repeat,
369224,372375.0,Met lang Bedankt voor het kijken!,Human,0.0,1.0,NO_MATCH,1.0,1.0,1.0,10.0,,outer,,clar-repeat,
372375,372375.0,"Sorry, ik denk dat ik deze niet kan vinden. Laten we deze plek overslaan en doorgaan naar de volgende. Vul op de  theblet maar in, niet gevonden.",Robot,,,,1.0,1.0,1.0,10.0,0.0,outer,incorrect,nack,
372375,389648.0,En die op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
389648,399024.0,,,,,,1.0,,,,,,,,check1?choice=0
399024,402233.0,en man met bril,Human,3.0,0.0316322012378323,AWAIT_NEXT,1.0,2.0,2.0,2.0,,inner,,answer-description,
402233,408467.0,die kale man?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
408467,411643.0,Oké.,Human,0.0,1.0,MATCH_MULTIPLE,1.0,2.0,2.0,2.0,,inner,,clar-repair,
411643,431857.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,1.0,2.0,2.0,,,,,req-repeat,
431857,435057.0,Vliegen wijs.,Human,0.0,1.0,NO_MATCH,1.0,2.0,2.0,2.0,,inner,,clar-repeat,
435057,447562.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,1.0,2.0,2.0,,,,,req-repeat,
447562,447703.0,Een grijze man met een beel.,Human,2.0,1.0,SUCCESS_HIGH,1.0,2.0,2.0,2.0,,inner,,clar-repeat,
447703,447704.0,"Oh, die staat bij mij op plek 3. Vul dat maar in op de  theblet.",Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
447704,453188.0,En op plek 3?,Robot,,,,1.0,3.0,3.0,,,,,,
453188,466302.0,,,,,,1.0,,,,,,,,check2?choice=3
466302,466503.0,en blonde vrouw.,Human,1.0,1.0,SUCCESS_HIGH,1.0,3.0,3.0,1.0,,inner,,answer-description,
466503,466503.0,"Even kijken, nee, bij mij staat die op plek 1. Vul dat maar in op de  theblet. Het gaat prima.",Robot,,,,1.0,3.0,3.0,1.0,1.0,inner,correct,ack-done; encourage,
466503,469069.0,"Oké, en die op plek 4?",Robot,,,,1.0,4.0,4.0,,,,,,
469069,473166.0,Merts.,Human,,,,1.0,4.0,4.0,,,,,answer,
473166,485963.0,,,,,,1.0,,,,,,,,check3?choice=1
485963,489144.0,een jongere man.,Human,0.0,1.0,AWAIT_NEXT,1.0,4.0,4.0,14.0,,outer,,answer-description,
489144,512074.0,Ik heb je niet goed verstaan. Kan je het herhalen?,Robot,,,,1.0,4.0,4.0,,,,,req-repeat,
512074,515146.0,En mijn mens blijft haar.,Human,0.0,1.0,NO_MATCH,1.0,4.0,4.0,14.0,,outer,,clar-repeat,
515146,515335.0,En bijna ook.,Human,14.0,1.0,SUCCESS_HIGH,1.0,4.0,4.0,14.0,,outer,,answer-description,
515335,515336.0,"Ja, die staat bij mij op dezelfde plek. Vul dat maar in op de  theblet.",Robot,,,,1.0,4.0,4.0,14.0,14.0,outer,correct,ack-done,
515336,519543.0,"Oke, en plek 5?",Robot,,,,1.0,5.0,5.0,,,,,,
519543,532042.0,,,,,,1.0,,,,,,,,check4?choice=4
532042,535235.0,En kalm aan.,Human,0.0,1.0,AWAIT_NEXT,1.0,5.0,5.0,3.0,,inner,,answer-description,
535235,545868.0,Ik heb je niet goed verstaan. Kan je het herhalen?,Robot,,,,1.0,5.0,5.0,,,,,req-repeat,
545868,549059.0,Hij is koud.,Human,0.0,1.0,NO_MATCH,1.0,5.0,5.0,3.0,,inner,,clar-repeat,
549059,566521.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,1.0,5.0,5.0,,,,,req-repeat,
566521,569757.0,Ik kan het niet.,Human,0.0,1.0,NO_MATCH,1.0,5.0,5.0,3.0,,inner,,clar-repeat,
569757,571370.0,"Sorry, ik heb je niet zo goed gehoord. Kan je het nog een keer zeggen?",Robot,,,,1.0,5.0,5.0,,,,,req-repeat,
571370,571534.0,Met een baard.,Human,3.0,0.6297417612352956,SUCCESS_HIGH,1.0,5.0,5.0,3.0,,inner,,clar-repeat,
571534,571536.0,"Even kijken, nee, bij mij staat die op plek 2. Vul dat maar in op de  theblet. Goed zo.",Robot,,,,1.0,5.0,5.0,3.0,3.0,inner,correct,ack-done; encourage,
571536,582931.0,"We hebben ze allemaal gehad. Druk maar op de knop Ga Door. Voordat we doorgaan naar de volgende ronde, wil ik je vragen om eerst een paar vragen te beantwoorden. Ik ga stil zijn  terwijl jij de vragen beantwoord. Tik op het   scherm   op de knop, om door te gaan naar de vragen. Na de vragen gaan we weer door met het spel.",Robot,,,,1.0,,,,,,,,
582931,713506.0,,,,,,1.0,,,,,,,,check5?choice=2
713506,713507.0,Laten we verder gaan!,Robot,,,,2.0,,,,,,,,
713507,727119.0,Wie staat er bij jou op plek 1?,Robot,,,,2.0,6.0,1.0,,,,,,
727119,727332.0,Een vrouw met bruin haar.,Human,12.0,0.3540136536726326,SUCCESS_LOW,2.0,6.0,1.0,6.0,,outer,,answer-description,
727332,737886.0,die mevrouw met golvend haar?,Robot,,,,2.0,6.0,1.0,,,,,req-clar,
737886,737903.0,Ja.,Human,,,,2.0,6.0,1.0,,,,,clar-confirm,
737903,737904.0,"Oh, die staat bij mij op plek 4.",Robot,,,,2.0,6.0,1.0,6.0,12.0,outer,incorrect,ack-done,
737904,742879.0,En die op plek 2?,Robot,,,,2.0,7.0,2.0,,,,,,
742879,748930.0,,,,,,2.0,,,,,,,,check1?choice=4
748930,752128.0,In Kalermijn.,Human,0.0,1.0,AWAIT_NEXT,2.0,7.0,2.0,3.0,,inner,,answer-description,
752128,763162.0,Ik heb je niet goed verstaan. Kan je het herhalen?,Robot,,,,2.0,7.0,2.0,,,,,req-repeat,
763162,766358.0,Ik ga er maar neer.,Human,3.0,0.0112919975249237,NO_MATCH,2.0,7.0,2.0,3.0,,inner,,clar-repeat,
766358,784029.0,die kale man?,Robot,,,,2.0,7.0,2.0,,,,,req-clar,
784029,784047.0,Ja.,Human,3.0,1.0,SUCCESS_HIGH,2.0,7.0,2.0,3.0,,inner,,clar-confirm,
784047,784049.0,"Even kijken, nee, bij mij staat die op plek 1.",Robot,,,,2.0,7.0,2.0,3.0,3.0,inner,correct,ack-done,
784049,787266.0,En op plek 3?,Robot,,,,2.0,8.0,3.0,,,,,,
787266,790602.0,Ja.,Human,,,,2.0,8.0,3.0,,,,,clar-confirm,
790602,799514.0,,,,,,2.0,,,,,,,,check2?choice=1
799514,799756.0,Een blonde vrouw.,Human,1.0,1.0,SUCCESS_HIGH,2.0,8.0,3.0,1.0,,inner,,answer-description,
799756,799757.0,"Oh ja, die staat bij mij ook op plek 3.",Robot,,,,2.0,8.0,3.0,1.0,1.0,inner,correct,ack-done,
799757,802482.0,En op plek 4?,Robot,,,,2.0,9.0,4.0,,,,,,
802482,804485.0,Een blonde vrouw.,Human,,,,2.0,9.0,4.0,,,,,answer,
804485,814567.0,,,,,,2.0,,,,,,,,check3?choice=3
814567,817434.0,Mijn met Geweldig.,Human,0.0,1.0,AWAIT_NEXT,2.0,9.0,4.0,4.0,,outer,,answer-description,
817434,820710.0,Bedankt voor het kijken!,Human,0.0,1.0,AWAIT_NEXT,2.0,9.0,4.0,4.0,,outer,,answer-description,
820710,834600.0,"Sorry, ik heb je niet zo goed gehoord. Kan je het nog een keer zeggen?",Robot,,,,2.0,9.0,4.0,,,,,req-repeat,
834600,837304.0,en man met pijn en krillen.,Human,4.0,0.0006094595210932,NO_MATCH,2.0,9.0,4.0,4.0,,outer,,clar-repeat,
837304,840595.0,en dan ben je los,Human,4.0,0.0006094595210932,NO_MATCH,2.0,9.0,4.0,4.0,,outer,,answer-description,
840595,849484.0,die meneer met krulhaar?,Robot,,,,2.0,9.0,4.0,,,,,req-clar,
849484,849510.0,Ja.,Human,4.0,1.0,SUCCESS_HIGH,2.0,9.0,4.0,4.0,,outer,,clar-confirm,
849510,849511.0,"Oh, die staat bij mij op plek 5.",Robot,,,,2.0,9.0,4.0,4.0,4.0,outer,correct,ack-done,
849511,852317.0,En die op plek 5?,Robot,,,,2.0,10.0,5.0,,,,,,
852317,853426.0,Ja.,Human,,,,2.0,10.0,5.0,,,,,clar-confirm,
853426,871914.0,,,,,,2.0,,,,,,,,check4?choice=5
871914,872218.0,In mijn Een man met grijs haar.,Human,2.0,0.5101039700469154,SUCCESS_LOW,2.0,10.0,5.0,2.0,,inner,,answer-description,
872218,877639.0,die man met grijs haar?,Robot,,,,2.0,10.0,5.0,,,,,req-clar,
877639,877651.0,Allez.,Human,,,,2.0,10.0,5.0,,,,,answer,
877651,880411.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,2.0,10.0,5.0,,,,,req-clar,
880411,889916.0,Ja.,Human,,,,2.0,10.0,5.0,,,,,clar-confirm,
889916,889934.0,Ja.,Human,,,,2.0,10.0,5.0,,,,,clar-confirm,
889934,889935.0,"Oh, die staat bij mij op plek 2.",Robot,,,,2.0,10.0,5.0,2.0,2.0,inner,correct,ack-done,
889935,893717.0,"Oke, we hebben ze allemaal gehad. Laten we doorgaan naar de volgende ronde. Druk maar op de knop Ga Door.",Robot,,,,2.0,,,,,,,,
893717,895717.0,,,,,,2.0,,,,,,,,check5?choice=2
895717,895718.0,Laten we verder gaan!,Robot,,,,3.0,,,,,,,,
895718,920256.0,Wie staat er bij jou op plek 1?,Robot,,,,3.0,11.0,1.0,,,,,,
920256,920463.0,een man met grijze haar,Human,2.0,0.4028232456499419,SUCCESS_LOW,3.0,11.0,1.0,2.0,,inner,,answer-description,
920463,930997.0,die man met grijs haar?,Robot,,,,3.0,11.0,1.0,,,,,req-clar,
930997,931016.0,Ja.,Human,,,,3.0,11.0,1.0,,,,,clar-confirm,
931016,931017.0,"Oh, die staat bij mij op plek 2.",Robot,,,,3.0,11.0,1.0,2.0,2.0,inner,correct,ack-done,
931017,934368.0,En die op plek 2?,Robot,,,,3.0,12.0,2.0,,,,,,
934368,944277.0,,,,,,3.0,,,,,,,,check1?choice=2
944277,947516.0,En ga ermee!,Human,0.0,1.0,AWAIT_NEXT,3.0,12.0,2.0,3.0,,inner,,answer-description,
