start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,3135.0,"Hoi [NAME], leuk dat je er weer bent. Weet je nog dat je mij de vorige keer vertelde over je lievelings vakantiebestemming? Het grappige is, mijn vrienden zijn daar ook geweest en hebben daar ook een footo gemaakt. Weet je nog hoe het spelletje werkt? Als je op de knop op het scherm drukt, dan zie je mijn vrienden. We vertellen elkaar in elke ronde wie er op welke plek staat. Zullen we beginnen met de eerste ronde?",Robot,,,,0.0,,,,,,,,
3135,5744.0,Dank u wel.,Human,,,,0.0,,,,,,,,
5744,8256.0,Is dit take two? Ja.,Human,,,,0.0,,,,,,,,
8256,41177.0,Oké.,Human,,,,0.0,,,,,,,,
41177,41187.0,"Ja, is goed.",Human,,,,0.0,,,,,,,,
41187,43907.0,"Leuk, ik heb er weer zin in. Druk maar op de knop om naar de eerste ronde te gaan.",Robot,,,,0.0,,,,,,,,
43907,45736.0,Hoi.,Human,,,,0.0,,,,,,,,
45736,45737.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
45737,65431.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
65431,73151.0,In plek 1 staat een vrouw die niet een van jouw vrienden is met zwart haar en een bril.,Human,31.0,0.0093628973944228,MATCH_MULTIPLE,1.0,1.0,1.0,31.0,,outer,,answer-description,
73151,80168.0,die vrouw met donker haar?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
80168,80180.0,Ja.,Human,31.0,1.0,SUCCESS_HIGH,1.0,1.0,1.0,31.0,,outer,,clar-confirm,
80180,80180.0,Bij mij staat die vrouw met donker haar op plek 5.,Robot,,,,1.0,1.0,1.0,31.0,31.0,outer,correct,ack-done,
80180,82685.0,En die op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
82685,85951.0,Oké.,Human,,,,1.0,2.0,2.0,,,,,answer,
85951,96029.0,,,,,,1.0,,,,,,,,check1?choice=5
96029,97730.0,Daar staat een man die een van jouw vrienden is met een bril.,Human,2.0,0.3437212788123569,SUCCESS_LOW,1.0,2.0,2.0,2.0,,inner,,answer-description,
97730,104701.0,die man met de bril?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
104701,104790.0,Ja.,Human,,,,1.0,2.0,2.0,,,,,clar-confirm,
104790,104792.0,"Even kijken, nee, bij mij staat die man met de bril op plek 3.",Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
104792,111284.0,"Oké, en die op plek 3?",Robot,,,,1.0,3.0,3.0,,,,,,
111284,122191.0,,,,,,1.0,,,,,,,,check2?choice=3
122191,123976.0,Daar staat een vrouw met blond haar en oorbellen.,Human,1.0,0.4338302424552615,SUCCESS_LOW,1.0,3.0,3.0,1.0,,inner,,answer-description,
123976,131049.0,die vrouw met blond haar?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
131049,131059.0,Ja.,Human,,,,1.0,3.0,3.0,,,,,clar-confirm,
131059,131059.0,"Oh, die vrouw met blond haar staat bij mij op plek 1.",Robot,,,,1.0,3.0,3.0,1.0,1.0,inner,correct,ack-done,
131059,140175.0,En die op plek 4?,Robot,,,,1.0,4.0,4.0,,,,,,
140175,146141.0,,,,,,1.0,,,,,,,,check3?choice=1
146141,147889.0,Daar staat een man met donker haar.,Human,30.0,0.0788346936506435,SUCCESS_LOW,1.0,4.0,4.0,30.0,,outer,,answer-description,
147889,152820.0,die meneer met netjes haar?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
152820,152832.0,Ja.,Human,,,,1.0,4.0,4.0,,,,,clar-confirm,
152832,152832.0,"Ja, die meneer met netjes haar staat bij mij op dezelfde plek.",Robot,,,,1.0,4.0,4.0,30.0,30.0,outer,correct,ack-done,
152832,158618.0,En die op plek 5?,Robot,,,,1.0,5.0,5.0,,,,,,
158618,167809.0,,,,,,1.0,,,,,,,,check4?choice=4
167809,169540.0,Op plek 5 staat de kale man.,Human,3.0,1.0,SUCCESS_HIGH,1.0,5.0,5.0,3.0,,inner,,answer-description,
169540,169542.0,"Oh, die kale man staat bij mij op plek 2.",Robot,,,,1.0,5.0,5.0,3.0,3.0,inner,correct,ack-done,
169542,174463.0,"We hebben ze allemaal gehad. Druk maar op de knop Ga Door. Voordat we doorgaan naar de volgende ronde, wil ik je vragen om eerst een paar vragen te beantwoorden. Ik ga stil zijn  terwijl jij de vragen beantwoord. Tik op het   scherm   op de knop, om door te gaan naar de vragen. Na de vragen gaan we weer door met het spel.",Robot,,,,1.0,,,,,,,,
174463,304671.0,,,,,,1.0,,,,,,,,check5?choice=2
304671,304672.0,Laten we verder gaan!,Robot,,,,2.0,,,,,,,,
304672,321796.0,Wie staat er bij jou op plek 1?,Robot,,,,2.0,6.0,1.0,,,,,,
321796,323438.0,Daar staat de man die ook een van jouw vrienden is met een bril en grijs haar.,Human,2.0,0.3496152161577788,SUCCESS_LOW,2.0,6.0,1.0,2.0,,inner,,answer-description,
323438,332649.0,die een man die een van jouw vrienden is met een bril?,Robot,,,,2.0,6.0,1.0,,,,,req-clar,
332649,332661.0,"Ja, inderdaad.",Human,,,,2.0,6.0,1.0,,,,,clar-confirm,
332661,332662.0,Bij mij staat die een man die een van jouw vrienden is met een bril op plek 2. Je doet het goed.,Robot,,,,2.0,6.0,1.0,2.0,2.0,inner,correct,ack-done; encourage,
332662,340251.0,"Oke, en plek 2?",Robot,,,,2.0,7.0,2.0,,,,,,
340251,351760.0,,,,,,2.0,,,,,,,,check1?choice=2
351760,353599.0,Daar staat de kale man.,Human,3.0,1.0,SUCCESS_HIGH,2.0,7.0,2.0,3.0,,inner,,answer-description,
