start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,0.0,"Hoi [NAME], leuk dat je er weer bent. Ik heb je tip opgevolgd en heb speciaal voor jou een footo gemaakt. Druk maar op de knop om de footo te zien.",Robot,,,,0.0,,,,,,,,
0,681.0,"Na een paar seconden verschijnt er een knop waar je op moet drukken, en dan gaan we weer beginnen met ons spel.",Robot,,,,0.0,,,,,,,,
681,26127.0,Oké.,Human,,,,0.0,,,,,,,,
26127,26128.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
26128,28638.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
28638,38355.0,Oké.,Human,0.0,1.0,NO_MATCH,1.0,1.0,1.0,2.0,,inner,,answer-description,
38355,40186.0,Op plek 1 staat een man met een bril.,Human,2.0,0.3740105018681259,SUCCESS_LOW,1.0,1.0,1.0,2.0,,inner,,answer-description,
40186,47476.0,die man met een bril?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
47476,47486.0,Oké.,Human,,,,1.0,1.0,1.0,,,,,answer,
47486,54542.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,1.0,1.0,,,,,req-clar,
54542,54604.0,Oh.,Human,,,,1.0,1.0,1.0,,,,,answer,
54604,63062.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,1.0,1.0,,,,,req-clar,
63062,63073.0,Oké.,Human,,,,1.0,1.0,1.0,,,,,answer,
63073,65703.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,1.0,1.0,,,,,req-clar,
65703,70210.0,De man met zijn bril.,Human,,,,1.0,1.0,1.0,,,,,answer,
70210,70221.0,"Ik bedoel, ja.",Human,,,,1.0,1.0,1.0,,,,,clar-confirm,
70221,70223.0,"Oh, die man met een bril staat bij mij op plek 3.",Robot,,,,1.0,1.0,1.0,2.0,2.0,inner,correct,ack-done,
70223,76446.0,"Oke, we gaan door met plek 2.",Robot,,,,1.0,2.0,2.0,,,,,,
76446,94956.0,,,,,,1.0,,,,,,,,check1?choice=3
94956,96719.0,Op plek 2 staat een vrouw met bruin haar.,Human,1.0,0.2056268865374495,SUCCESS_LOW,1.0,2.0,2.0,24.0,,outer,,answer-description,
96719,103601.0,die Op plek 3?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
103601,103609.0,Niet op klik 3!,Human,,,,1.0,2.0,2.0,,,,,answer,
103609,112115.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,2.0,2.0,,,,,req-clar,
112115,112128.0,Hey!,Human,,,,1.0,2.0,2.0,,,,,answer,
112128,121617.0,"Ik snap het niet, bedoel je nu ja of nee?",Robot,,,,1.0,2.0,2.0,,,,,req-clar,
121617,121628.0,"Ik bedoel nee, niet op plek drie.",Human,,,,1.0,2.0,2.0,,,,,clar-negative,
121628,121629.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,2.0,2.0,,,,,ack,
121629,138299.0,Wie staat er bij jou op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
138299,146398.0,Een vrouw met kort haar.,Human,24.0,0.0248577749292887,MATCH_MULTIPLE,1.0,2.0,2.0,24.0,,outer,,answer-description,
146398,153914.0,die vrouw met blond haar?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
153914,156272.0,Niet met blond haar!,Human,24.0,0.0209120874892331,MATCH_MULTIPLE,1.0,2.0,2.0,24.0,,outer,,clar-repair,
156272,162157.0,Oké.,Human,24.0,0.0209120874892331,MATCH_MULTIPLE,1.0,2.0,2.0,24.0,,outer,,answer-description,
162157,163684.0,die mevrouw met staart?,Robot,,,,1.0,2.0,2.0,,,,,req-clar,
163684,163786.0,"Nee, niet met blond haar.",Human,0.0,1.0,NEG_RESPONSE,1.0,2.0,2.0,24.0,,outer,,clar-negative,
