start,end,text,speaker,robot-guess,certainty,status,round,transaction unit,position,gold character,final guess,circle,robot_correct,tu relation,hum-selection
0,284.0,"Hoi [NAME], leuk dat je er weer bent. Weet je nog dat je mij de vorige keer vertelde over je lievelings vakantiebestemming? Het grappige is, mijn vrienden zijn daar ook geweest en hebben daar ook een footo gemaakt. Weet je nog hoe het spelletje werkt? Als je op de knop op het scherm drukt, dan zie je mijn vrienden. We vertellen elkaar in elke ronde wie er op welke plek staat. Zullen we beginnen met de eerste ronde?",Robot,,,,0.0,,,,,,,,
284,46305.0,Dank u wel.,Human,,,,0.0,,,,,,,,
46305,46315.0,Ja.,Human,,,,0.0,,,,,,,,
46315,58464.0,"Leuk, ik heb er weer zin in. Druk maar op de knop om naar de eerste ronde te gaan.",Robot,,,,0.0,,,,,,,,
58464,58465.0,Laten we beginnen!,Robot,,,,1.0,,,,,,,,
58465,73579.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
73579,77782.0,Een vrouw met zwart haar en een bril.,Human,1.0,0.1496280476571072,SUCCESS_LOW,1.0,1.0,1.0,31.0,,outer,,answer-description,
77782,86273.0,die mevrouw met oorbellen?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
86273,86284.0,Nee.,Human,,,,1.0,1.0,1.0,,,,,clar-negative,
86284,86286.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,1.0,1.0,,,,,ack,
86286,99534.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
99534,100799.0,Een vrouw met zwart haar en een bril.,Human,2.0,0.3244531212932278,SUCCESS_LOW,1.0,1.0,1.0,31.0,,outer,,answer-description,
100799,106820.0,die Een man?,Robot,,,,1.0,1.0,1.0,,,,,req-clar,
106820,106829.0,Nee.,Human,,,,1.0,1.0,1.0,,,,,clar-negative,
106829,106830.0,"Oke, we proberen het opnieuw",Robot,,,,1.0,1.0,1.0,,,,,ack,
106830,119878.0,Wie staat er bij jou op plek 1?,Robot,,,,1.0,1.0,1.0,,,,,,
119878,121284.0,Een vrouw met een bril en zwart haar.,Human,31.0,1.0,SUCCESS_HIGH,1.0,1.0,1.0,31.0,,outer,,answer-description,
121284,121286.0,Bij mij staat die vrouw op plek 5.,Robot,,,,1.0,1.0,1.0,31.0,31.0,outer,correct,ack-done,
121286,126067.0,En op plek 2?,Robot,,,,1.0,2.0,2.0,,,,,,
126067,135616.0,,,,,,1.0,,,,,,,,check1?choice=5
135616,137223.0,En Man met grijs haar en een bril.,Human,2.0,0.6242702691104782,SUCCESS_HIGH,1.0,2.0,2.0,2.0,,inner,,answer-description,
137223,137223.0,"Even kijken, nee, bij mij staat die Een man op plek 3.",Robot,,,,1.0,2.0,2.0,2.0,2.0,inner,correct,ack-done,
137223,142552.0,En die op plek 3?,Robot,,,,1.0,3.0,3.0,,,,,,
142552,153549.0,,,,,,1.0,,,,,,,,check2?choice=3
153549,155418.0,Een vrouw met blond haar.,Human,1.0,0.5597910905308403,SUCCESS_LOW,1.0,3.0,3.0,1.0,,inner,,answer-description,
155418,156011.0,die vrouw met oorbellen?,Robot,,,,1.0,3.0,3.0,,,,,req-clar,
156011,164667.0,Oké.,Human,,,,1.0,3.0,3.0,,,,,answer,
164667,164677.0,Ja.,Human,,,,1.0,3.0,3.0,,,,,clar-confirm,
164677,164678.0,"Oh, die vrouw met oorbellen staat bij mij op plek 1.",Robot,,,,1.0,3.0,3.0,1.0,1.0,inner,correct,ack-done,
164678,173661.0,En die op plek 4?,Robot,,,,1.0,4.0,4.0,,,,,,
173661,179748.0,,,,,,1.0,,,,,,,,check3?choice=1
179748,182526.0,een man met,Human,3.0,0.0138521447343421,MATCH_MULTIPLE,1.0,4.0,4.0,30.0,,outer,,answer-description,
182526,186078.0,Zwart Korthaar,Human,3.0,0.0152519249380669,MATCH_MULTIPLE,1.0,4.0,4.0,30.0,,outer,,answer-description,
186078,195904.0,die kale meneer?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
195904,195922.0,Nee.,Human,0.0,1.0,NEG_RESPONSE,1.0,4.0,4.0,30.0,,outer,,clar-negative,
195922,207192.0,"Oke, kun je het op een andere manier omschrijven?",Robot,,,,1.0,4.0,4.0,,,,,req-clar,
207192,208741.0,Eh En man met zwart haar.,Human,30.0,0.5918469442088095,SUCCESS_LOW,1.0,4.0,4.0,30.0,,outer,,clar-repair,
208741,209714.0,die man met netjes haar?,Robot,,,,1.0,4.0,4.0,,,,,req-clar,
209714,218493.0,Oké.,Human,,,,1.0,4.0,4.0,,,,,answer,
218493,218503.0,Ja.,Human,,,,1.0,4.0,4.0,,,,,clar-confirm,
218503,218504.0,"Oh ja, die man met netjes haar staat bij mij op dezelfde plek.",Robot,,,,1.0,4.0,4.0,30.0,30.0,outer,correct,ack-done,
218504,224894.0,En de figuur op plek 5?,Robot,,,,1.0,5.0,5.0,,,,,,
224894,233335.0,,,,,,1.0,,,,,,,,check4?choice=4
233335,238053.0,En kalm aan!,Human,0.0,1.0,NO_MATCH,1.0,5.0,5.0,3.0,,inner,,answer-description,
238053,250180.0,"Sorry, ik heb je niet zo goed begrepen. Kan je het herhalen?",Robot,,,,1.0,5.0,5.0,,,,,req-repeat,
250180,251919.0,Een kale man.,Human,3.0,0.7713026876895229,SUCCESS_HIGH,1.0,5.0,5.0,3.0,,inner,,clar-repeat,
251919,251921.0,"die kale staat bij mij ergens anders, namelijk op plek 2.",Robot,,,,1.0,5.0,5.0,3.0,3.0,inner,correct,ack-done,
251921,256953.0,"We hebben ze allemaal gehad. Druk maar op de knop Ga Door. Voordat we doorgaan naar de volgende ronde, wil ik je vragen om eerst een paar vragen te beantwoorden. Ik ga stil zijn  terwijl jij de vragen beantwoord. Tik op het   scherm   op de knop, om door te gaan naar de vragen. Na de vragen gaan we weer door met het spel.",Robot,,,,1.0,,,,,,,,
256953,370687.0,,,,,,1.0,,,,,,,,check5?choice=2
370687,370688.0,Laten we verder gaan!,Robot,,,,2.0,,,,,,,,
370688,383316.0,Wie staat er bij jou op plek 1?,Robot,,,,2.0,6.0,1.0,,,,,,
383316,384743.0,Een man met grijs haar.,Human,2.0,0.2670925384356593,SUCCESS_LOW,2.0,6.0,1.0,2.0,,inner,,answer-description,
384743,390017.0,die met grijs?,Robot,,,,2.0,6.0,1.0,,,,,req-clar,
390017,390029.0,Ja.,Human,,,,2.0,6.0,1.0,,,,,clar-confirm,
390029,390029.0,Bij mij staat die met grijs op plek 2.,Robot,,,,2.0,6.0,1.0,2.0,2.0,inner,correct,ack-done,
390029,393241.0,"Oké, en die op plek 2?",Robot,,,,2.0,7.0,2.0,,,,,,
393241,402826.0,,,,,,2.0,,,,,,,,check1?choice=2
402826,407398.0,En kalm aan.,Human,0.0,1.0,NO_MATCH,2.0,7.0,2.0,3.0,,inner,,answer-description,
407398,417746.0,Ik heb je niet goed verstaan. Kan je het herhalen?,Robot,,,,2.0,7.0,2.0,,,,,req-repeat,
417746,419003.0,en kalm aan.,Human,3.0,1.0,SUCCESS_HIGH,2.0,7.0,2.0,3.0,,inner,,clar-repeat,
419003,419003.0,"die kale staat bij mij ergens anders, namelijk op plek 1.",Robot,,,,2.0,7.0,2.0,3.0,3.0,inner,correct,ack-done,
419003,424263.0,"Oké, en die op plek 3?",Robot,,,,2.0,8.0,3.0,,,,,,
424263,436967.0,,,,,,2.0,,,,,,,,check2?choice=1
436967,438680.0,een kleinkind een kleinkind,Human,39.0,1.0,SUCCESS_HIGH,2.0,8.0,3.0,39.0,,outer,,answer-description,
438680,438681.0,Bij mij staat dat jongetje op plek 4.,Robot,,,,2.0,8.0,3.0,39.0,39.0,outer,correct,ack-done,
438681,443516.0,"Oké, en die op plek 4?",Robot,,,,2.0,9.0,4.0,,,,,,
443516,454191.0,,,,,,2.0,,,,,,,,check3?choice=4
454191,455875.0,Een man met een zonnebril.,Human,34.0,0.4479625091488086,SUCCESS_LOW,2.0,9.0,4.0,34.0,,outer,,answer-description,
455875,456961.0,die meneer met donker haar?,Robot,,,,2.0,9.0,4.0,,,,,req-clar,
456961,461572.0,Oké.,Human,,,,2.0,9.0,4.0,,,,,answer,
461572,461582.0,Ja.,Human,,,,2.0,9.0,4.0,,,,,clar-confirm,
461582,461582.0,Bij mij staat die meneer met donker haar op plek 5.,Robot,,,,2.0,9.0,4.0,34.0,34.0,outer,correct,ack-done,
461582,465825.0,"Oke, en plek 5?",Robot,,,,2.0,10.0,5.0,,,,,,
465825,474690.0,,,,,,2.0,,,,,,,,check4?choice=5
474690,476210.0,Vrouwen met oorbellen.,Human,1.0,1.0,SUCCESS_HIGH,2.0,10.0,5.0,1.0,,inner,,answer-description,
476210,476210.0,"Oh, die vrouw staat bij mij op plek 3. Dat gaat goed.",Robot,,,,2.0,10.0,5.0,1.0,1.0,inner,correct,ack-done; encourage,
